"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","stim","seq_pos","spatial_pos"
"13/04/2021 16:22:45","13/04/2021 09:22:45",48742,5,3598452,"5f556bd46e6c4c93a5a90c77","Chrome 89.0.4389.114","encoding_b8",2,"SS8",46,2267.87999999942,2,1,1,0,"motor_trial_cue","SS8",8,4,"rand","grocery store.png","pancakes.png",1,2
"13/04/2021 16:22:50","13/04/2021 09:22:50",48742,5,3598452,"5f556bd46e6c4c93a5a90c77","Chrome 89.0.4389.114","encoding_b8",2,"SS8",48,1344.92500000488,3,1,1,0,"motor_trial_cue","SS8",8,4,"rand","grocery store.png","cantaloupe.png",2,3
"13/04/2021 16:22:55","13/04/2021 09:22:55",48742,5,3598452,"5f556bd46e6c4c93a5a90c77","Chrome 89.0.4389.114","encoding_b8",2,"SS8",50,942.940000000817,1,1,1,0,"motor_trial_cue","SS8",8,4,"rand","grocery store.png","hotdog.png",3,1
"13/04/2021 16:23:00","13/04/2021 09:23:00",48742,5,3598452,"5f556bd46e6c4c93a5a90c77","Chrome 89.0.4389.114","encoding_b8",2,"SS8",52,1584.24500000547,4,1,1,0,"motor_trial_cue","SS8",8,4,"rand","grocery store.png","lychee.png",4,4
"13/04/2021 16:23:05","13/04/2021 09:23:05",48742,5,3598452,"5f556bd46e6c4c93a5a90c77","Chrome 89.0.4389.114","encoding_b8",2,"SS8",54,1397.2500000018,3,1,1,0,"motor_trial_cue","SS8",8,4,"rand","grocery store.png","corn.png",5,3
"13/04/2021 16:23:09","13/04/2021 09:23:09",48742,5,3598452,"5f556bd46e6c4c93a5a90c77","Chrome 89.0.4389.114","encoding_b8",2,"SS8",56,1052.92999999801,4,1,1,0,"motor_trial_cue","SS8",8,4,"rand","grocery store.png","popcornshrimp.png",6,4
"13/04/2021 23:30:37","13/04/2021 18:30:37",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",4,624.719999999797,3,1,1,0,"motor_trial_cue","SS6",1,1,"rand","grocery store.png","granola.png",1,3
"13/04/2021 23:30:42","13/04/2021 18:30:42",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",6,888.460000000108,2,1,1,0,"motor_trial_cue","SS6",1,1,"rand","grocery store.png","taco.png",2,2
"13/04/2021 23:30:46","13/04/2021 18:30:46",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",8,700.519999999422,4,1,1,0,"motor_trial_cue","SS6",1,1,"rand","grocery store.png","garlic.png",3,4
"13/04/2021 23:30:50","13/04/2021 18:30:50",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",10,825.794999999736,1,1,1,0,"motor_trial_cue","SS6",1,1,"rand","grocery store.png","bagel.png",4,1
"13/04/2021 23:30:54","13/04/2021 18:30:54",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",12,624.524999999267,4,1,1,0,"motor_trial_cue","SS6",1,1,"rand","grocery store.png","acaibowl.png",5,4
"13/04/2021 23:30:59","13/04/2021 18:30:59",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",14,853.080000000773,2,1,1,0,"motor_trial_cue","SS6",1,1,"rand","grocery store.png","rice.png",6,2
"13/04/2021 23:31:08","13/04/2021 18:31:07",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",18,1146.44999999927,1,1,1,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","pangolin.png",1,1
"13/04/2021 23:31:12","13/04/2021 18:31:11",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",20,550.72000000019,3,1,0,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","boar.png",2,4
"13/04/2021 23:31:17","13/04/2021 18:31:17",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",22,2357.12499999955,3,1,1,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","canadiangoose.png",3,3
"13/04/2021 23:31:22","13/04/2021 18:31:22",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",24,955.19999999943,4,1,1,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","bison.png",4,4
"13/04/2021 23:31:26","13/04/2021 18:31:26",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",26,596.679999999644,2,1,1,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","lion.png",5,2
"13/04/2021 23:31:30","13/04/2021 18:31:30",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",28,832.255000000267,3,1,1,0,"motor_trial_mem","SS6",1,2,"pred","pet store.png","tortoise.png",6,3
"13/04/2021 23:31:39","13/04/2021 18:31:39",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",32,722.650000000634,4,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","fortunecookie.png",1,4
"13/04/2021 23:31:43","13/04/2021 18:31:43",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",34,674.550000000629,3,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","pineapple.png",2,3
"13/04/2021 23:31:47","13/04/2021 18:31:47",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",36,564.005000000179,1,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","kiwi.png",3,1
"13/04/2021 23:31:51","13/04/2021 18:31:51",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",38,603.894999999262,2,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","pancakes.png",4,2
"13/04/2021 23:31:55","13/04/2021 18:31:55",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",40,607.289999999921,1,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","guava.png",5,1
"13/04/2021 23:32:01","13/04/2021 18:32:00",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",42,1739.88999999984,3,1,1,0,"motor_trial_cue","SS6",1,3,"rand","grocery store.png","burrito.png",6,3
"13/04/2021 23:32:09","13/04/2021 18:32:09",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",46,983.084999999846,1,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","hummingbird.png",1,1
"13/04/2021 23:32:13","13/04/2021 18:32:13",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",48,528.395000000281,4,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","fox.png",2,4
"13/04/2021 23:32:17","13/04/2021 18:32:17",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",50,376.785000000382,3,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","whale.png",3,3
"13/04/2021 23:32:21","13/04/2021 18:32:21",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",52,832.730000000098,4,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","goose.png",4,4
"13/04/2021 23:32:25","13/04/2021 18:32:25",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",54,397.794999999867,2,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","hippo.png",5,2
"13/04/2021 23:32:29","13/04/2021 18:32:29",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b1",4,"SS6",56,740.894999999931,3,1,1,0,"motor_trial_mem","SS6",1,4,"pred","pet store.png","shark.png",6,3
"13/04/2021 23:34:30","13/04/2021 18:34:30",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",4,1143.10999999998,1,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","cat.png",1,1
"13/04/2021 23:34:34","13/04/2021 18:34:34",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",6,488.124999999854,3,1,0,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","grasshopper.png",2,4
"13/04/2021 23:34:40","13/04/2021 18:34:40",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",8,2865.09500000011,3,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","wolf.png",3,3
"13/04/2021 23:34:48","13/04/2021 18:34:47",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",10,3698.12499999989,4,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","ferret.png",4,4
"13/04/2021 23:34:52","13/04/2021 18:34:52",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",12,698.739999999816,2,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","goldenretriever.png",5,2
"13/04/2021 23:34:56","13/04/2021 18:34:56",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",14,593.22500000053,3,1,1,0,"motor_trial_mem","SS6",2,1,"pred","pet store.png","elephant.png",6,3
"13/04/2021 23:35:04","13/04/2021 18:35:04",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",18,695.659999999407,1,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","rabbit.png",1,1
"13/04/2021 23:35:08","13/04/2021 18:35:08",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",20,400.564999999915,4,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","koala.png",2,4
"13/04/2021 23:35:14","13/04/2021 18:35:14",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",22,2060.91500000002,3,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","camel.png",3,3
"13/04/2021 23:35:20","13/04/2021 18:35:20",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",24,2622.19000000005,4,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","ostrich.png",4,4
"13/04/2021 23:35:24","13/04/2021 18:35:24",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",26,402.269999999597,2,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","turkey.png",5,2
"13/04/2021 23:35:28","13/04/2021 18:35:28",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",28,631.97000000038,3,1,1,0,"motor_trial_mem","SS6",2,2,"pred","pet store.png","toucan.png",6,3
"13/04/2021 23:35:36","13/04/2021 18:35:36",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",32,610.835000000399,3,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","orange.png",1,3
"13/04/2021 23:35:40","13/04/2021 18:35:40",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",34,452.305000000692,4,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","cinnamon.png",2,4
"13/04/2021 23:35:44","13/04/2021 18:35:44",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",36,531.535000000076,1,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","grapes.png",3,1
"13/04/2021 23:35:48","13/04/2021 18:35:48",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",38,474.019999999655,3,1,0,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","coconut.png",4,2
"13/04/2021 23:35:52","13/04/2021 18:35:52",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",40,491.274999999398,1,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","avocado.png",5,1
"13/04/2021 23:35:56","13/04/2021 18:35:56",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",42,521.604999999894,4,1,1,0,"motor_trial_cue","SS6",2,3,"rand","grocery store.png","caramelapple.png",6,4
"13/04/2021 23:36:05","13/04/2021 18:36:05",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",46,1320.06000000001,3,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","sandwich.png",1,3
"13/04/2021 23:36:09","13/04/2021 18:36:09",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",48,678.665000000357,1,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","mushrooms.png",2,1
"13/04/2021 23:36:14","13/04/2021 18:36:13",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",50,935.910000000149,4,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","tomato.png",3,4
"13/04/2021 23:36:18","13/04/2021 18:36:18",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",52,699.750000000684,1,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","pretzel.png",4,1
"13/04/2021 23:36:22","13/04/2021 18:36:22",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",54,903.82499999943,2,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","cherries.png",5,2
"13/04/2021 23:36:26","13/04/2021 18:36:26",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b2",3,"SS6",56,616.175000000119,4,1,1,0,"motor_trial_cue","SS6",2,4,"rand","grocery store.png","gummybears.png",6,4
"13/04/2021 23:38:23","13/04/2021 18:38:23",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",4,815.380000000005,4,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","bakedpotato.png",1,4
"13/04/2021 23:38:27","13/04/2021 18:38:27",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",6,527.640000000247,2,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","burger.png",2,2
"13/04/2021 23:38:31","13/04/2021 18:38:31",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",8,554.960000000392,3,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","egg.png",3,3
"13/04/2021 23:38:35","13/04/2021 18:38:35",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",10,596.679999999651,1,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","lychee.png",4,1
"13/04/2021 23:38:39","13/04/2021 18:38:39",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",12,530.134999999973,3,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","seaweed.png",5,3
"13/04/2021 23:38:44","13/04/2021 18:38:44",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",14,875.420000000304,2,1,1,0,"motor_trial_cue","SS6",3,1,"rand","grocery store.png","celery.png",6,2
"13/04/2021 23:38:52","13/04/2021 18:38:52",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",18,723.479999999654,3,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","cake.png",1,3
"13/04/2021 23:38:56","13/04/2021 18:38:56",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",20,506.564999999682,4,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","potatochips.png",2,4
"13/04/2021 23:39:00","13/04/2021 18:39:00",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",22,813.739999999598,2,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","nachos.png",3,2
"13/04/2021 23:39:04","13/04/2021 18:39:04",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",24,670.835000000807,1,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","hotdog.png",4,1
"13/04/2021 23:39:09","13/04/2021 18:39:08",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",26,613.344999999754,4,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","croissant.png",5,4
"13/04/2021 23:39:13","13/04/2021 18:39:13",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",28,571.67000000026,1,1,1,0,"motor_trial_cue","SS6",3,2,"rand","grocery store.png","donut.png",6,1
"13/04/2021 23:39:22","13/04/2021 18:39:22",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",32,1593.93500000078,1,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","vulture.png",1,1
"13/04/2021 23:39:26","13/04/2021 18:39:26",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",34,400.259999999442,4,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","stingray.png",2,4
"13/04/2021 23:39:30","13/04/2021 18:39:30",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",36,436.9200000001,3,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","owl.png",3,3
"13/04/2021 23:39:34","13/04/2021 18:39:34",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",38,703.634999999849,4,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","tiger.png",4,4
"13/04/2021 23:39:39","13/04/2021 18:39:39",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",40,1355.30500000004,2,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","kangaroo.png",5,2
"13/04/2021 23:39:43","13/04/2021 18:39:43",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",42,675.414999999688,3,1,1,0,"motor_trial_mem","SS6",3,3,"pred","pet store.png","surgeonfish.png",6,3
"13/04/2021 23:39:51","13/04/2021 18:39:51",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",46,742.454999999609,1,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","bear.png",1,1
"13/04/2021 23:39:56","13/04/2021 18:39:56",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",48,978.074999999997,4,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","beetle.png",2,4
"13/04/2021 23:40:00","13/04/2021 18:40:00",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",50,623.229999999239,3,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","horse.png",3,3
"13/04/2021 23:40:04","13/04/2021 18:40:04",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",52,749.94499999957,4,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","rhino.png",4,4
"13/04/2021 23:40:08","13/04/2021 18:40:08",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",54,474.299999999857,1,1,0,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","emu.png",5,2
"13/04/2021 23:40:12","13/04/2021 18:40:12",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b3",2,"SS6",56,468.99500000017,3,1,1,0,"motor_trial_mem","SS6",3,4,"pred","pet store.png","iguana.png",6,3
"13/04/2021 23:42:06","13/04/2021 18:42:05",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",4,646.045000000413,1,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","turtle.png",1,1
"13/04/2021 23:42:10","13/04/2021 18:42:09",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",6,403.379999999743,4,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","armadillo.png",2,4
"13/04/2021 23:42:14","13/04/2021 18:42:14",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",8,847.689999999602,3,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","zebra.png",3,3
"13/04/2021 23:42:18","13/04/2021 18:42:18",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",10,604.370000000017,4,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","parrot.png",4,4
"13/04/2021 23:42:22","13/04/2021 18:42:22",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",12,380.699999999706,2,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","mantis.png",5,2
"13/04/2021 23:42:26","13/04/2021 18:42:26",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",14,640.524999999798,3,1,1,0,"motor_trial_mem","SS6",4,1,"pred","pet store.png","pufferfish.png",6,3
"13/04/2021 23:42:35","13/04/2021 18:42:35",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",18,1132.31999999971,1,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","goat.png",1,1
"13/04/2021 23:42:39","13/04/2021 18:42:38",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",20,373.164999999972,4,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","badger.png",2,4
"13/04/2021 23:42:43","13/04/2021 18:42:43",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",22,1256.23500000074,3,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","llama.png",3,3
"13/04/2021 23:42:48","13/04/2021 18:42:47",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",24,716.635000000679,4,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","pug.png",4,4
"13/04/2021 23:42:52","13/04/2021 18:42:52",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",26,679.660000000695,2,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","chimp.png",5,2
"13/04/2021 23:42:56","13/04/2021 18:42:56",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",28,462.704999999914,3,1,1,0,"motor_trial_mem","SS6",4,2,"pred","pet store.png","frog.png",6,3
"13/04/2021 23:43:04","13/04/2021 18:43:04",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",32,985.120000000286,2,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","salad.png",1,2
"13/04/2021 23:43:08","13/04/2021 18:43:08",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",34,653.100000000457,4,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","basil.png",2,4
"13/04/2021 23:43:13","13/04/2021 18:43:12",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",36,574.195000000138,3,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","ravioli.png",3,3
"13/04/2021 23:43:17","13/04/2021 18:43:17",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",38,700.355000000854,1,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","cupnoodle.png",4,1
"13/04/2021 23:43:21","13/04/2021 18:43:21",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",40,535.224999999627,4,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","corn.png",5,4
"13/04/2021 23:43:25","13/04/2021 18:43:25",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",42,647.114999999758,1,1,1,0,"motor_trial_cue","SS6",4,3,"rand","grocery store.png","clams.png",6,1
"13/04/2021 23:43:33","13/04/2021 18:43:33",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",46,595.980000000054,4,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","poutine.png",1,4
"13/04/2021 23:43:38","13/04/2021 18:43:37",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",48,945.824999999779,2,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","cereal.png",2,2
"13/04/2021 23:43:42","13/04/2021 18:43:42",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",50,593.195000000371,3,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","beet.png",3,3
"13/04/2021 23:43:46","13/04/2021 18:43:46",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",52,702.479999999923,1,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","strawberries.png",4,1
"13/04/2021 23:43:50","13/04/2021 18:43:50",48742,5,3601810,"5a1f24609b760100013a8c1b","Chrome 89.0.4389.114","encoding_b4",2,"SS6",54,568.760000000097,2,1,1,0,"motor_trial_cue","SS6",4,4,"rand","grocery store.png","ramen.png",5,2
