"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct","temp_stim1","temp_stim2","temp_cond","temp_correct","spatial_stim","spatial_correct","temp_conf"
"09/02/2021 23:54:27","09/02/2021 15:54:27",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",5,1070.39999999688,"hotdog.png",1,1,0,"recon_trial","SS1",2,3,"pred","grocery store.png",2,4,"hotdog.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:30","09/02/2021 15:54:29",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",6,2368.08000000019,"mushrooms.png",1,0,0,"recon_trial","SS1",2,3,"pred","grocery store.png",3,3,"fortunecookie.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:32","09/02/2021 15:54:31",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",7,1858.95000000892,"fortunecookie.png",1,0,0,"recon_trial","SS1",2,3,"pred","grocery store.png",4,4,"mushrooms.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:33","09/02/2021 15:54:33",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",8,1468.85000000475,"asparagus.png",1,1,0,"recon_trial","SS1",2,3,"pred","grocery store.png",5,2,"asparagus.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:34","09/02/2021 15:54:34",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",9,864.715000003343,"corn.png",1,1,0,"recon_trial","SS1",2,3,"pred","grocery store.png",6,3,"corn.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:38","09/02/2021 15:54:38",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",11,3181.26499999198,"goose.png",1,1,0,"recon_trial","SS1",2,1,"rand","pet store.png",1,2,"goose.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:40","09/02/2021 15:54:39",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",12,1579.2999999976,"ostrich.png",1,1,0,"recon_trial","SS1",2,1,"rand","pet store.png",2,3,"ostrich.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:45","09/02/2021 15:54:44",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",13,5065.75999999768,"caterpillar.png",1,0,0,"recon_trial","SS1",2,1,"rand","pet store.png",3,1,"crab.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:46","09/02/2021 15:54:45",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",14,650.070000003325,"crab.png",1,0,0,"recon_trial","SS1",2,1,"rand","pet store.png",4,4,"hammerheadshark.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:46","09/02/2021 15:54:46",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",15,710.735000000568,"ladybug.png",1,0,0,"recon_trial","SS1",2,1,"rand","pet store.png",5,1,"caterpillar.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:54:47","09/02/2021 15:54:47",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b2",3,"SS1",16,790.164999998524,"hammerheadshark.png",1,0,0,"recon_trial","SS1",2,1,"rand","pet store.png",6,3,"ladybug.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:58:38","09/02/2021 15:58:37",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",11,10708.2549999905,"llama.png",1,0,0,"recon_trial","SS1",3,4,"rand","pet store.png",1,3,"hippo.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:58:41","09/02/2021 15:58:40",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",12,2821.46999999532,"walrus.png",1,1,0,"recon_trial","SS1",3,4,"rand","pet store.png",2,4,"walrus.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:58:45","09/02/2021 15:58:45",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",13,4527.09499999764,"cat.png",1,1,0,"recon_trial","SS1",3,4,"rand","pet store.png",3,2,"cat.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:58:52","09/02/2021 15:58:52",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",14,6995.26500000502,"tortoise.png",1,1,0,"recon_trial","SS1",3,4,"rand","pet store.png",4,1,"tortoise.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:58:53","09/02/2021 15:58:53",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",15,783.015000008163,"rabbit.png",1,1,0,"recon_trial","SS1",3,4,"rand","pet store.png",5,4,"rabbit.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:58:58","09/02/2021 15:58:58",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",16,5220.5549999926,"hippo.png",1,0,0,"recon_trial","SS1",3,4,"rand","pet store.png",6,1,"llama.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:59:03","09/02/2021 15:59:02",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",4,3074.80000000214,"croissant.png",1,1,0,"recon_trial","SS1",3,3,"pred","grocery store.png",1,1,"croissant.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:59:07","09/02/2021 15:59:06",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",5,4298.0349999998,"pie.png",1,1,0,"recon_trial","SS1",3,3,"pred","grocery store.png",2,4,"pie.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:59:08","09/02/2021 15:59:07",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",6,1203.17999999679,"popcornshrimp.png",1,1,0,"recon_trial","SS1",3,3,"pred","grocery store.png",3,3,"popcornshrimp.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:59:15","09/02/2021 15:59:14",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",7,6493.32999999751,"hummus.png",1,1,0,"recon_trial","SS1",3,3,"pred","grocery store.png",4,4,"hummus.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:59:16","09/02/2021 15:59:15",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",8,1230.51500000292,"peanutbutter.png",1,1,0,"recon_trial","SS1",3,3,"pred","grocery store.png",5,2,"peanutbutter.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:59:17","09/02/2021 15:59:16",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b3",3,"SS1",9,773.395000011078,"egg.png",1,1,0,"recon_trial","SS1",3,3,"pred","grocery store.png",6,3,"egg.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:02:47","09/02/2021 16:02:47",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",4,3096.82000000612,"burger.png",1,1,0,"recon_trial","SS1",4,1,"pred","grocery store.png",1,1,"burger.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:02:49","09/02/2021 16:02:48",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",5,1413.71999999683,"taco.png",1,1,0,"recon_trial","SS1",4,1,"pred","grocery store.png",2,4,"taco.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:02:52","09/02/2021 16:02:52",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",6,3445.80499999574,"butter.png",1,1,0,"recon_trial","SS1",4,1,"pred","grocery store.png",3,3,"butter.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:02:53","09/02/2021 16:02:52",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",7,578.309999997145,"chocolatemilk.png",1,1,0,"recon_trial","SS1",4,1,"pred","grocery store.png",4,4,"chocolatemilk.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:02:55","09/02/2021 16:02:55",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",8,2271.81999999448,"pizza.png",1,1,0,"recon_trial","SS1",4,1,"pred","grocery store.png",5,2,"pizza.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:02:56","09/02/2021 16:02:55",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",9,726.544999997714,"jalapeno.png",1,1,0,"recon_trial","SS1",4,1,"pred","grocery store.png",6,3,"jalapeno.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:03:01","09/02/2021 16:03:01",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",11,3743.59499999264,"dragonfly.png",1,1,0,"recon_trial","SS1",4,3,"rand","pet store.png",1,2,"dragonfly.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:03:05","09/02/2021 16:03:05",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",12,3900.55500000017,"rat.png",1,1,0,"recon_trial","SS1",4,3,"rand","pet store.png",2,4,"rat.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:03:11","09/02/2021 16:03:11",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",13,6158.07499999937,"cuttlefish.png",1,0,0,"recon_trial","SS1",4,3,"rand","pet store.png",3,3,"bison.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:03:14","09/02/2021 16:03:13",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",14,2366.11499999708,"bear.png",1,0,0,"recon_trial","SS1",4,3,"rand","pet store.png",4,1,"cuttlefish.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:03:15","09/02/2021 16:03:15",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",15,1536.59499999776,"pangolin.png",1,1,0,"recon_trial","SS1",4,3,"rand","pet store.png",5,4,"pangolin.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:03:17","09/02/2021 16:03:17",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b4",3,"SS1",16,2100.91499998816,"bison.png",1,0,0,"recon_trial","SS1",4,3,"rand","pet store.png",6,1,"bear.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:39","09/02/2021 16:06:39",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",11,3867.44000000181,"shark.png",1,1,0,"recon_trial","SS1",5,2,"rand","pet store.png",1,3,"shark.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:46","09/02/2021 16:06:45",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",12,6272.10000000196,"moose.png",1,0,0,"recon_trial","SS1",5,2,"rand","pet store.png",2,2,"badger.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:47","09/02/2021 16:06:47",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",13,1513.52500000212,"armadillo.png",1,0,0,"recon_trial","SS1",5,2,"rand","pet store.png",3,4,"moose.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:49","09/02/2021 16:06:48",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",14,1864.49999999604,"badger.png",1,0,0,"recon_trial","SS1",5,2,"rand","pet store.png",4,1,"armadillo.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:50","09/02/2021 16:06:49",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",15,921.159999998054,"eagle.png",1,0,0,"recon_trial","SS1",5,2,"rand","pet store.png",5,4,"elephant.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:51","09/02/2021 16:06:50",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",16,881.440000011935,"elephant.png",1,0,0,"recon_trial","SS1",5,2,"rand","pet store.png",6,2,"eagle.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:56","09/02/2021 16:06:55",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",4,3484.00000001129,"burrito.png",1,1,0,"recon_trial","SS1",5,1,"pred","grocery store.png",1,1,"burrito.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:06:57","09/02/2021 16:06:56",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",5,778.309999994235,"pineapple.png",1,1,0,"recon_trial","SS1",5,1,"pred","grocery store.png",2,4,"pineapple.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:07:00","09/02/2021 16:06:59",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",6,3044.04499998782,"beet.png",1,1,0,"recon_trial","SS1",5,1,"pred","grocery store.png",3,3,"beet.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:07:03","09/02/2021 16:07:03",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",7,3453.31499999156,"basil.png",1,0,0,"recon_trial","SS1",5,1,"pred","grocery store.png",4,4,"pomegranate.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:07:05","09/02/2021 16:07:04",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",8,1380.67500000761,"pomegranate.png",1,0,0,"recon_trial","SS1",5,1,"pred","grocery store.png",5,2,"basil.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:07:06","09/02/2021 16:07:05",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b5",3,"SS1",9,890.744999996969,"seaweed.png",1,1,0,"recon_trial","SS1",5,1,"pred","grocery store.png",6,3,"seaweed.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:35","09/02/2021 16:10:35",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",11,8527.57999999449,"deer.png",1,0,0,"recon_trial","SS1",6,2,"rand","pet store.png",1,2,"hermitcrab.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:44","09/02/2021 16:10:43",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",12,8364.65499999758,"fox.png",1,1,0,"recon_trial","SS1",6,2,"rand","pet store.png",2,3,"fox.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:44","09/02/2021 16:10:44",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",13,650.674999997136,"hermitcrab.png",1,0,0,"recon_trial","SS1",6,2,"rand","pet store.png",3,1,"frog.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:45","09/02/2021 16:10:44",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",14,547.099999996135,"parrot.png",1,0,0,"recon_trial","SS1",6,2,"rand","pet store.png",4,3,"toad.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:47","09/02/2021 16:10:46",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",15,1759.56999999471,"frog.png",1,0,0,"recon_trial","SS1",6,2,"rand","pet store.png",5,4,"deer.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:47","09/02/2021 16:10:46",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",16,372.835000001942,"toad.png",1,0,0,"recon_trial","SS1",6,2,"rand","pet store.png",6,1,"parrot.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:55","09/02/2021 16:10:54",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",4,2360.16499999096,"cake.png",1,1,0,"recon_trial","SS1",6,4,"pred","grocery store.png",1,1,"cake.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:56","09/02/2021 16:10:56",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",5,1303.42999999993,"kiwi.png",1,1,0,"recon_trial","SS1",6,4,"pred","grocery store.png",2,4,"kiwi.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:10:59","09/02/2021 16:10:59",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",6,3145.25499999581,"poutine.png",1,0,0,"recon_trial","SS1",6,4,"pred","grocery store.png",3,3,"strawberries.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:11:03","09/02/2021 16:11:02",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",7,3418.53500000434,"caramelapple.png",1,1,0,"recon_trial","SS1",6,4,"pred","grocery store.png",4,4,"caramelapple.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:11:04","09/02/2021 16:11:03",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",8,746.090000000549,"strawberries.png",1,0,0,"recon_trial","SS1",6,4,"pred","grocery store.png",5,2,"mustard.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:11:05","09/02/2021 16:11:04",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b6",3,"SS1",9,1066.525000002,"mustard.png",1,0,0,"recon_trial","SS1",6,4,"pred","grocery store.png",6,3,"poutine.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:14:40","09/02/2021 16:14:40",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",11,11165.8850000094,"octopus.png",1,1,0,"recon_trial","SS1",7,4,"rand","pet store.png",1,3,"octopus.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:14:47","09/02/2021 16:14:46",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",12,6454.49499999813,"squirrel.png",1,0,0,"recon_trial","SS1",7,4,"rand","pet store.png",2,1,"goldenretriever.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:14:48","09/02/2021 16:14:48",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",13,1311.94999998843,"goldenretriever.png",1,0,0,"recon_trial","SS1",7,4,"rand","pet store.png",3,4,"dolphin.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:14:51","09/02/2021 16:14:51",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",14,2911.59999999218,"horse.png",1,1,0,"recon_trial","SS1",7,4,"rand","pet store.png",4,2,"horse.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:14:55","09/02/2021 16:14:55",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",15,4334.04499999597,"dolphin.png",1,0,0,"recon_trial","SS1",7,4,"rand","pet store.png",5,4,"turtle.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:14:56","09/02/2021 16:14:56",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",16,879.549999997835,"turtle.png",1,0,0,"recon_trial","SS1",7,4,"rand","pet store.png",6,1,"squirrel.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:15:04","09/02/2021 16:15:03",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",4,3179.83999999706,"donut.png",1,1,0,"recon_trial","SS1",7,2,"pred","grocery store.png",1,1,"donut.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:15:07","09/02/2021 16:15:06",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",5,2789.22999999486,"cupnoodle.png",1,1,0,"recon_trial","SS1",7,2,"pred","grocery store.png",2,4,"cupnoodle.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:15:09","09/02/2021 16:15:08",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",6,1749.71000000369,"cupcake.png",1,1,0,"recon_trial","SS1",7,2,"pred","grocery store.png",3,3,"cupcake.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:15:10","09/02/2021 16:15:09",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",7,1019.79999999458,"coconut.png",1,1,0,"recon_trial","SS1",7,2,"pred","grocery store.png",4,4,"coconut.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:15:11","09/02/2021 16:15:10",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",8,1099.17499999574,"soup.png",1,0,0,"recon_trial","SS1",7,2,"pred","grocery store.png",5,2,"bakedpotato.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:15:12","09/02/2021 16:15:11",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b7",3,"SS1",9,874.035000000731,"bakedpotato.png",1,0,0,"recon_trial","SS1",7,2,"pred","grocery store.png",6,3,"soup.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:34","09/02/2021 16:18:33",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",4,2669.95999999926,"cookies.png",1,1,0,"recon_trial","SS1",8,4,"pred","grocery store.png",1,1,"cookies.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:38","09/02/2021 16:18:37",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",5,4073.49000000977,"broccoli.png",1,1,0,"recon_trial","SS1",8,4,"pred","grocery store.png",2,4,"broccoli.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:39","09/02/2021 16:18:39",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",6,1431.52999998711,"brusselsprouts.png",1,1,0,"recon_trial","SS1",8,4,"pred","grocery store.png",3,3,"brusselsprouts.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:42","09/02/2021 16:18:42",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",7,3259.31999999739,"bread.png",1,1,0,"recon_trial","SS1",8,4,"pred","grocery store.png",4,4,"bread.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:43","09/02/2021 16:18:43",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",8,734.27499999525,"bellpeppers.png",1,0,0,"recon_trial","SS1",8,4,"pred","grocery store.png",5,2,"dragonfruit.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:44","09/02/2021 16:18:43",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",9,679.394999999204,"dragonfruit.png",1,0,0,"recon_trial","SS1",8,4,"pred","grocery store.png",6,3,"bellpeppers.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:51","09/02/2021 16:18:50",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",11,5813.71000000217,"canadiangoose.png",1,1,0,"recon_trial","SS1",8,3,"rand","pet store.png",1,4,"canadiangoose.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:55","09/02/2021 16:18:54",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",12,3739.66999999539,"grasshopper.png",1,0,0,"recon_trial","SS1",8,3,"rand","pet store.png",2,1,"kangaroo.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:56","09/02/2021 16:18:55",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",13,1195.22999999754,"kangaroo.png",1,0,0,"recon_trial","SS1",8,3,"rand","pet store.png",3,3,"koala.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:56","09/02/2021 16:18:56",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",14,467.51500001119,"cow.png",1,0,0,"recon_trial","SS1",8,3,"rand","pet store.png",4,2,"grasshopper.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:58","09/02/2021 16:18:57",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",15,1415.2150000009,"polarbear.png",1,0,0,"recon_trial","SS1",8,3,"rand","pet store.png",5,3,"cow.png",NA,NA,NA,NA,NA,NA,NA
"10/02/2021 00:18:59","09/02/2021 16:18:58",40999,4,3009657,"601a58f3d4fb231f4813d5cc","Edge 88.0.705.63","retrieval_b8",3,"SS1",16,686.650000003283,"koala.png",1,0,0,"recon_trial","SS1",8,3,"rand","pet store.png",6,1,"polarbear.png",NA,NA,NA,NA,NA,NA,NA
"09/02/2021 23:49:02","09/02/2021 18:49:02",40999,4,3009668,"56a38b45dbe850000cfd50c3","Chrome 88.0.4324.150","retrieval_b1",4,"SS5",4,3109.88999999972,"caramelapple.png",1,1,0,"recon_trial","SS5",1,1,"pred","grocery store.png",1,1,"caramelapple.png",NA,NA,NA,NA,NA,NA,NA
