"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct","temp_stim1","temp_stim2","temp_cond","temp_correct","spatial_stim","spatial_correct","temp_conf"
"10/02/2021 16:32:52","10/02/2021 11:32:53",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",19,805.70499994792,3,1,1,0,"spatial_trial","SS4",3,1,"pred","pet store.png",1,3,NA,NA,NA,NA,NA,"goldenretriever.png",3,NA
"10/02/2021 16:32:54","10/02/2021 11:32:55",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",27,1143.68000009563,2,1,0,0,"spatial_trial","SS4",3,3,"rand","grocery store.png",3,3,NA,NA,NA,NA,NA,"cookedchicken.png",3,NA
"10/02/2021 16:32:56","10/02/2021 11:32:57",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",21,793.695000000298,4,1,1,0,"spatial_trial","SS4",3,1,"pred","pet store.png",3,4,NA,NA,NA,NA,NA,"goose.png",4,NA
"10/02/2021 16:32:58","10/02/2021 11:32:59",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",20,1049.75499992725,3,1,0,0,"spatial_trial","SS4",3,1,"pred","pet store.png",2,2,NA,NA,NA,NA,NA,"toad.png",2,NA
"10/02/2021 16:33:00","10/02/2021 11:33:01",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",25,790.804999996908,4,1,1,0,"spatial_trial","SS4",3,3,"rand","grocery store.png",1,4,NA,NA,NA,NA,NA,"corn.png",4,NA
"10/02/2021 16:33:01","10/02/2021 11:33:03",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",28,880.295000039041,1,1,1,0,"spatial_trial","SS4",3,3,"rand","grocery store.png",4,1,NA,NA,NA,NA,NA,"garlic.png",1,NA
"10/02/2021 16:33:06","10/02/2021 11:33:07",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",29,3657.40499994718,3,1,0,0,"spatial_trial","SS4",3,3,"rand","grocery store.png",5,2,NA,NA,NA,NA,NA,"pineapple.png",2,NA
"10/02/2021 16:33:08","10/02/2021 11:33:09",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",22,864.990000030957,2,1,1,0,"spatial_trial","SS4",3,1,"pred","pet store.png",4,2,NA,NA,NA,NA,NA,"manatee.png",2,NA
"10/02/2021 16:33:11","10/02/2021 11:33:12",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",26,1636.029999936,1,1,0,0,"spatial_trial","SS4",3,3,"rand","grocery store.png",2,2,NA,NA,NA,NA,NA,"cherries.png",2,NA
"10/02/2021 16:33:12","10/02/2021 11:33:14",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",23,791.165000060573,1,1,1,0,"spatial_trial","SS4",3,1,"pred","pet store.png",5,1,NA,NA,NA,NA,NA,"seahorse.png",1,NA
"10/02/2021 16:33:14","10/02/2021 11:33:16",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b3",3,"SS4",24,710.915000061505,4,1,1,0,"spatial_trial","SS4",3,1,"pred","pet store.png",6,4,NA,NA,NA,NA,NA,"rat.png",4,NA
"10/02/2021 16:36:33","10/02/2021 11:36:34",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",25,1056.13499996252,3,1,0,0,"spatial_trial","SS4",4,4,"rand","grocery store.png",1,2,NA,NA,NA,NA,NA,"starfruit.png",2,NA
"10/02/2021 16:36:37","10/02/2021 11:36:38",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",23,3286.48999996949,4,1,0,0,"spatial_trial","SS4",4,2,"pred","pet store.png",5,1,NA,NA,NA,NA,NA,"elephant.png",1,NA
"10/02/2021 16:36:42","10/02/2021 11:36:44",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",20,4178.60999994446,3,1,0,0,"spatial_trial","SS4",4,2,"pred","pet store.png",2,2,NA,NA,NA,NA,NA,"sheep.png",2,NA
"10/02/2021 16:36:45","10/02/2021 11:36:46",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",21,1267.46500004083,4,1,1,0,"spatial_trial","SS4",4,2,"pred","pet store.png",3,4,NA,NA,NA,NA,NA,"cardinal.png",4,NA
"10/02/2021 16:36:46","10/02/2021 11:36:48",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",28,807.355000055395,3,1,1,0,"spatial_trial","SS4",4,4,"rand","grocery store.png",4,3,NA,NA,NA,NA,NA,"cereal.png",3,NA
"10/02/2021 16:36:48","10/02/2021 11:36:50",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",27,828.85500008706,1,1,1,0,"spatial_trial","SS4",4,4,"rand","grocery store.png",3,1,NA,NA,NA,NA,NA,"bacon.png",1,NA
"10/02/2021 16:36:50","10/02/2021 11:36:51",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",24,925.779999932274,4,1,1,0,"spatial_trial","SS4",4,2,"pred","pet store.png",6,4,NA,NA,NA,NA,NA,"turtle.png",4,NA
"10/02/2021 16:36:52","10/02/2021 11:36:53",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",22,916.689999983646,2,1,1,0,"spatial_trial","SS4",4,2,"pred","pet store.png",4,2,NA,NA,NA,NA,NA,"butterfly.png",2,NA
"10/02/2021 16:36:56","10/02/2021 11:36:57",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",29,2907.00000000652,4,1,1,0,"spatial_trial","SS4",4,4,"rand","grocery store.png",5,4,NA,NA,NA,NA,NA,"orange.png",4,NA
"10/02/2021 16:36:58","10/02/2021 11:36:59",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",26,804.515000083484,3,1,1,0,"spatial_trial","SS4",4,4,"rand","grocery store.png",2,3,NA,NA,NA,NA,NA,"sandwich.png",3,NA
"10/02/2021 16:36:59","10/02/2021 11:37:01",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",30,710.560000035912,1,1,1,0,"spatial_trial","SS4",4,4,"rand","grocery store.png",6,1,NA,NA,NA,NA,NA,"dragonfruit.png",1,NA
"10/02/2021 16:37:02","10/02/2021 11:37:03",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b4",3,"SS4",19,1217.88999997079,3,1,1,0,"spatial_trial","SS4",4,2,"pred","pet store.png",1,3,NA,NA,NA,NA,NA,"hummingbird.png",3,NA
"10/02/2021 16:40:12","10/02/2021 11:40:13",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",25,2347.30999998283,2,1,1,0,"spatial_trial","SS4",5,2,"rand","grocery store.png",1,2,NA,NA,NA,NA,NA,"milk.png",2,NA
"10/02/2021 16:40:16","10/02/2021 11:40:17",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",27,2778.10999995563,1,1,0,0,"spatial_trial","SS4",5,2,"rand","grocery store.png",3,3,NA,NA,NA,NA,NA,"donut.png",3,NA
"10/02/2021 16:40:17","10/02/2021 11:40:19",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",28,932.550000026822,4,1,1,0,"spatial_trial","SS4",5,2,"rand","grocery store.png",4,4,NA,NA,NA,NA,NA,"walnuts.png",4,NA
"10/02/2021 16:40:19","10/02/2021 11:40:21",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",30,928.48000000231,3,1,1,0,"spatial_trial","SS4",5,2,"rand","grocery store.png",6,3,NA,NA,NA,NA,NA,"fortunecookie.png",3,NA
"10/02/2021 16:40:23","10/02/2021 11:40:25",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",20,2875.62000006437,2,1,1,0,"spatial_trial","SS4",5,1,"pred","pet store.png",2,2,NA,NA,NA,NA,NA,"penguin.png",2,NA
"10/02/2021 16:40:25","10/02/2021 11:40:26",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",24,716.87500004191,4,1,1,0,"spatial_trial","SS4",5,1,"pred","pet store.png",6,4,NA,NA,NA,NA,NA,"hermitcrab.png",4,NA
"10/02/2021 16:40:27","10/02/2021 11:40:28",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",29,728.78500004299,1,1,1,0,"spatial_trial","SS4",5,2,"rand","grocery store.png",5,1,NA,NA,NA,NA,NA,"soup.png",1,NA
"10/02/2021 16:40:29","10/02/2021 11:40:30",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",26,748.675000038929,4,1,1,0,"spatial_trial","SS4",5,2,"rand","grocery store.png",2,4,NA,NA,NA,NA,NA,"cupnoodle.png",4,NA
"10/02/2021 16:40:30","10/02/2021 11:40:32",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",22,711.430000024848,2,1,1,0,"spatial_trial","SS4",5,1,"pred","pet store.png",4,2,NA,NA,NA,NA,NA,"crow.png",2,NA
"10/02/2021 16:40:32","10/02/2021 11:40:33",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",23,833.775000064634,1,1,1,0,"spatial_trial","SS4",5,1,"pred","pet store.png",5,1,NA,NA,NA,NA,NA,"flamingo.png",1,NA
"10/02/2021 16:40:34","10/02/2021 11:40:35",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",21,801.145000034012,4,1,1,0,"spatial_trial","SS4",5,1,"pred","pet store.png",3,4,NA,NA,NA,NA,NA,"gorilla.png",4,NA
"10/02/2021 16:40:36","10/02/2021 11:40:37",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b5",3,"SS4",19,779.804999940097,3,1,1,0,"spatial_trial","SS4",5,1,"pred","pet store.png",1,3,NA,NA,NA,NA,NA,"bloodhound.png",3,NA
"10/02/2021 16:43:43","10/02/2021 11:43:45",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",28,1812.95499997213,3,1,1,0,"spatial_trial","SS4",6,2,"rand","grocery store.png",4,3,NA,NA,NA,NA,NA,"egg.png",3,NA
"10/02/2021 16:43:47","10/02/2021 11:43:48",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",20,2199.13500000257,4,1,0,0,"spatial_trial","SS4",6,4,"pred","pet store.png",2,2,NA,NA,NA,NA,NA,"emu.png",2,NA
"10/02/2021 16:43:48","10/02/2021 11:43:50",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",23,853.349999990314,1,1,1,0,"spatial_trial","SS4",6,4,"pred","pet store.png",5,1,NA,NA,NA,NA,NA,"redpanda.png",1,NA
"10/02/2021 16:43:50","10/02/2021 11:43:52",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",25,859.759999904782,2,1,1,0,"spatial_trial","SS4",6,2,"rand","grocery store.png",1,2,NA,NA,NA,NA,NA,"pomegranate.png",2,NA
"10/02/2021 16:43:52","10/02/2021 11:43:53",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",24,751.580000040121,4,1,1,0,"spatial_trial","SS4",6,4,"pred","pet store.png",6,4,NA,NA,NA,NA,NA,"armadillo.png",4,NA
"10/02/2021 16:43:54","10/02/2021 11:43:55",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",27,1011.69499999378,1,1,1,0,"spatial_trial","SS4",6,2,"rand","grocery store.png",3,1,NA,NA,NA,NA,NA,"blackpepper.png",1,NA
"10/02/2021 16:43:57","10/02/2021 11:43:58",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",30,1777.55500003695,3,1,1,0,"spatial_trial","SS4",6,2,"rand","grocery store.png",6,3,NA,NA,NA,NA,NA,"clams.png",3,NA
"10/02/2021 16:43:59","10/02/2021 11:44:00",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",21,1041.97000002023,4,1,1,0,"spatial_trial","SS4",6,4,"pred","pet store.png",3,4,NA,NA,NA,NA,NA,"bear.png",4,NA
"10/02/2021 16:44:01","10/02/2021 11:44:02",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",29,689.8499999661,4,1,1,0,"spatial_trial","SS4",6,2,"rand","grocery store.png",5,4,NA,NA,NA,NA,NA,"cantaloupe.png",4,NA
"10/02/2021 16:44:04","10/02/2021 11:44:05",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",19,2429.7399999341,4,1,0,0,"spatial_trial","SS4",6,4,"pred","pet store.png",1,3,NA,NA,NA,NA,NA,"fox.png",3,NA
"10/02/2021 16:44:07","10/02/2021 11:44:08",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",22,1845.22499993909,2,1,1,0,"spatial_trial","SS4",6,4,"pred","pet store.png",4,2,NA,NA,NA,NA,NA,"cuttlefish.png",2,NA
"10/02/2021 16:44:09","10/02/2021 11:44:10",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b6",3,"SS4",26,941.785000031814,4,1,1,0,"spatial_trial","SS4",6,2,"rand","grocery store.png",2,4,NA,NA,NA,NA,NA,"hummus.png",4,NA
"10/02/2021 16:47:23","10/02/2021 11:47:24",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",29,4902.02500007581,3,1,1,0,"spatial_trial","SS4",7,4,"rand","grocery store.png",5,3,NA,NA,NA,NA,NA,"oliveoil.png",3,NA
"10/02/2021 16:47:26","10/02/2021 11:47:27",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",25,2230.91499996372,3,1,0,0,"spatial_trial","SS4",7,4,"rand","grocery store.png",1,2,NA,NA,NA,NA,NA,"nachos.png",2,NA
"10/02/2021 16:47:29","10/02/2021 11:47:30",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",20,1759.2650000006,2,1,1,0,"spatial_trial","SS4",7,3,"pred","pet store.png",2,2,NA,NA,NA,NA,NA,"shark.png",2,NA
"10/02/2021 16:47:33","10/02/2021 11:47:34",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",30,2834.58499994595,1,1,0,0,"spatial_trial","SS4",7,4,"rand","grocery store.png",6,4,NA,NA,NA,NA,NA,"muffin.png",4,NA
"10/02/2021 16:47:35","10/02/2021 11:47:36",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",28,815.010000020266,4,1,1,0,"spatial_trial","SS4",7,4,"rand","grocery store.png",4,4,NA,NA,NA,NA,NA,"icecreamsandwich.png",4,NA
"10/02/2021 16:47:36","10/02/2021 11:47:38",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",23,878.250000067055,1,1,1,0,"spatial_trial","SS4",7,3,"pred","pet store.png",5,1,NA,NA,NA,NA,NA,"cat.png",1,NA
"10/02/2021 16:47:38","10/02/2021 11:47:40",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",22,915.019999956712,1,1,0,0,"spatial_trial","SS4",7,3,"pred","pet store.png",4,2,NA,NA,NA,NA,NA,"koala.png",2,NA
"10/02/2021 16:47:40","10/02/2021 11:47:42",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",19,843.714999966323,3,1,1,0,"spatial_trial","SS4",7,3,"pred","pet store.png",1,3,NA,NA,NA,NA,NA,"tiger.png",3,NA
"10/02/2021 16:47:42","10/02/2021 11:47:44",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",26,977.740000002086,3,1,1,0,"spatial_trial","SS4",7,4,"rand","grocery store.png",2,3,NA,NA,NA,NA,NA,"granola.png",3,NA
"10/02/2021 16:47:44","10/02/2021 11:47:45",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",24,739.839999936521,4,1,1,0,"spatial_trial","SS4",7,3,"pred","pet store.png",6,4,NA,NA,NA,NA,NA,"platypus.png",4,NA
"10/02/2021 16:47:46","10/02/2021 11:47:47",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",27,718.510000035167,1,1,1,0,"spatial_trial","SS4",7,4,"rand","grocery store.png",3,1,NA,NA,NA,NA,NA,"cake.png",1,NA
"10/02/2021 16:47:49","10/02/2021 11:47:50",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b7",3,"SS4",21,1893.91999994405,4,1,1,0,"spatial_trial","SS4",7,3,"pred","pet store.png",3,4,NA,NA,NA,NA,NA,"rhino.png",4,NA
"10/02/2021 16:50:53","10/02/2021 11:50:54",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",22,1345.9299999522,2,1,1,0,"spatial_trial","SS4",8,3,"pred","pet store.png",4,2,NA,NA,NA,NA,NA,"eagle.png",2,NA
"10/02/2021 16:50:55","10/02/2021 11:50:56",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",19,917.415000032634,3,1,1,0,"spatial_trial","SS4",8,3,"pred","pet store.png",1,3,NA,NA,NA,NA,NA,"vulture.png",3,NA
"10/02/2021 16:50:57","10/02/2021 11:50:58",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",30,990.594999981113,3,1,0,0,"spatial_trial","SS4",8,1,"rand","grocery store.png",6,4,NA,NA,NA,NA,NA,"butter.png",4,NA
"10/02/2021 16:50:59","10/02/2021 11:51:01",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",25,1728.38500002399,1,1,0,0,"spatial_trial","SS4",8,1,"rand","grocery store.png",1,2,NA,NA,NA,NA,NA,"pretzel.png",2,NA
"10/02/2021 16:51:01","10/02/2021 11:51:03",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",23,924.454999971204,2,1,0,0,"spatial_trial","SS4",8,3,"pred","pet store.png",5,1,NA,NA,NA,NA,NA,"parrot.png",1,NA
"10/02/2021 16:51:03","10/02/2021 11:51:05",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",29,851.015000022016,1,1,1,0,"spatial_trial","SS4",8,1,"rand","grocery store.png",5,1,NA,NA,NA,NA,NA,"celery.png",1,NA
"10/02/2021 16:51:07","10/02/2021 11:51:08",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",26,2539.17000000365,3,1,0,0,"spatial_trial","SS4",8,1,"rand","grocery store.png",2,4,NA,NA,NA,NA,NA,"lychee.png",4,NA
"10/02/2021 16:51:09","10/02/2021 11:51:11",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",28,1518.32500007004,2,1,0,0,"spatial_trial","SS4",8,1,"rand","grocery store.png",4,3,NA,NA,NA,NA,NA,"basil.png",3,NA
"10/02/2021 16:51:12","10/02/2021 11:51:14",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",21,2032.47500001453,4,1,1,0,"spatial_trial","SS4",8,3,"pred","pet store.png",3,4,NA,NA,NA,NA,NA,"zebra.png",4,NA
"10/02/2021 16:51:15","10/02/2021 11:51:16",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",27,1744.18500007596,3,1,0,0,"spatial_trial","SS4",8,1,"rand","grocery store.png",3,1,NA,NA,NA,NA,NA,"cinnamon.png",1,NA
"10/02/2021 16:51:17","10/02/2021 11:51:19",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",20,1106.2099999981,2,1,1,0,"spatial_trial","SS4",8,3,"pred","pet store.png",2,2,NA,NA,NA,NA,NA,"turkey.png",2,NA
"10/02/2021 16:51:19","10/02/2021 11:51:21",40999,4,3016352,"59a1ddac5dfd6b000152601f","Chrome 88.0.4324.150","retrieval_b8",3,"SS4",24,941.880000056699,4,1,1,0,"spatial_trial","SS4",8,3,"pred","pet store.png",6,4,NA,NA,NA,NA,NA,"polarbear.png",4,NA
"10/02/2021 16:30:06","10/02/2021 08:30:08",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",28,1593,2,1,1,0,"spatial_trial","SS1",1,3,"rand","pet store.png",4,2,NA,NA,NA,NA,NA,"platypus.png",2,NA
"10/02/2021 16:30:08","10/02/2021 08:30:10",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",22,1373,4,1,1,0,"spatial_trial","SS1",1,4,"pred","grocery store.png",4,4,NA,NA,NA,NA,NA,"waffle.png",4,NA
"10/02/2021 16:30:17","10/02/2021 08:30:18",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",24,7462,1,1,0,0,"spatial_trial","SS1",1,4,"pred","grocery store.png",6,3,NA,NA,NA,NA,NA,"cookedchicken.png",3,NA
"10/02/2021 16:30:21","10/02/2021 08:30:23",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",20,3662,3,1,0,0,"spatial_trial","SS1",1,4,"pred","grocery store.png",2,4,NA,NA,NA,NA,NA,"nachos.png",4,NA
"10/02/2021 16:30:24","10/02/2021 08:30:25",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",27,1188,1,1,1,0,"spatial_trial","SS1",1,3,"rand","pet store.png",3,1,NA,NA,NA,NA,NA,"owl.png",1,NA
"10/02/2021 16:30:25","10/02/2021 08:30:27",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",19,918,1,1,1,0,"spatial_trial","SS1",1,4,"pred","grocery store.png",1,1,NA,NA,NA,NA,NA,"blackpepper.png",1,NA
"10/02/2021 16:30:28","10/02/2021 08:30:29",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",25,1084,2,1,0,0,"spatial_trial","SS1",1,3,"rand","pet store.png",1,3,NA,NA,NA,NA,NA,"ferret.png",3,NA
"10/02/2021 16:30:31","10/02/2021 08:30:32",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",21,1900,3,1,1,0,"spatial_trial","SS1",1,4,"pred","grocery store.png",3,3,NA,NA,NA,NA,NA,"bagel.png",3,NA
"10/02/2021 16:30:33","10/02/2021 08:30:34",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",29,1229,3,1,0,0,"spatial_trial","SS1",1,3,"rand","pet store.png",5,1,NA,NA,NA,NA,NA,"tiger.png",1,NA
"10/02/2021 16:30:35","10/02/2021 08:30:36",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",26,751,4,1,1,0,"spatial_trial","SS1",1,3,"rand","pet store.png",2,4,NA,NA,NA,NA,NA,"hedgehog.png",4,NA
"10/02/2021 16:30:37","10/02/2021 08:30:38",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",30,1197,3,1,0,0,"spatial_trial","SS1",1,3,"rand","pet store.png",6,4,NA,NA,NA,NA,NA,"redpanda.png",4,NA
"10/02/2021 16:30:39","10/02/2021 08:30:41",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b1",4,"SS1",23,1338,4,1,0,0,"spatial_trial","SS1",1,4,"pred","grocery store.png",5,2,NA,NA,NA,NA,NA,"cherries.png",2,NA
"10/02/2021 16:34:03","10/02/2021 08:34:04",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b2",3,"SS1",22,2234,4,1,1,0,"spatial_trial","SS1",2,4,"pred","grocery store.png",4,4,NA,NA,NA,NA,NA,"apple.png",4,NA
"10/02/2021 16:34:05","10/02/2021 08:34:06",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b2",3,"SS1",20,877,4,1,1,0,"spatial_trial","SS1",2,4,"pred","grocery store.png",2,4,NA,NA,NA,NA,NA,"clams.png",4,NA
"10/02/2021 16:34:07","10/02/2021 08:34:09",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b2",3,"SS1",25,1616,3,1,0,0,"spatial_trial","SS1",2,2,"rand","pet store.png",1,2,NA,NA,NA,NA,NA,"pig.png",2,NA
"10/02/2021 16:34:10","10/02/2021 08:34:12",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b2",3,"SS1",19,2102,1,1,1,0,"spatial_trial","SS1",2,4,"pred","grocery store.png",1,1,NA,NA,NA,NA,NA,"ravioli.png",1,NA
"10/02/2021 16:34:13","10/02/2021 08:34:15",40999,4,3016319,"5f6f738fef894f0dbf9839f8","Firefox 85.0","retrieval_b2",3,"SS1",21,2099,3,1,1,0,"spatial_trial","SS1",2,4,"pred","grocery store.png",3,3,NA,NA,NA,NA,NA,"pancakes.png",3,NA
