"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","screen_name","zone_type","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","condition","event_name","seq_pos","correct","test_rep"
"19/07/2021 19:36:00","19/07/2021 14:35:59",56975,3,4297892,"5ef10fcd68a53e4a87ff6e01","Chrome 91.0.4472.124","reminder",2,"SS5",33,"Screen 1","response_keyboard",108.099999964237,3,1,1,0,"test_trial","SS5","pred","grocery store.png",6,3,2
"19/07/2021 19:43:46","19/07/2021 15:43:46",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",20,"Screen 1","response_keyboard",2486.0950000002,1,1,1,0,"test_trial","SS1","pred","grocery store.png",1,1,1
"19/07/2021 19:43:47","19/07/2021 15:43:47",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",21,"Screen 1","response_keyboard",688.885000010487,4,1,1,0,"test_trial","SS1","pred","grocery store.png",2,4,1
"19/07/2021 19:43:48","19/07/2021 15:43:48",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",22,"Screen 1","response_keyboard",886.01000001654,3,1,1,0,"test_trial","SS1","pred","grocery store.png",3,3,1
"19/07/2021 19:43:50","19/07/2021 15:43:50",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",23,"Screen 1","response_keyboard",658.434999990277,4,1,1,0,"test_trial","SS1","pred","grocery store.png",4,4,1
"19/07/2021 19:43:51","19/07/2021 15:43:50",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",24,"Screen 1","response_keyboard",344.575000053737,2,1,1,0,"test_trial","SS1","pred","grocery store.png",5,2,1
"19/07/2021 19:43:51","19/07/2021 15:43:51",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",25,"Screen 1","response_keyboard",35.9399999724701,3,1,1,0,"test_trial","SS1","pred","grocery store.png",6,3,1
"19/07/2021 19:43:56","19/07/2021 15:43:56",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",28,"Screen 1","response_keyboard",627.395000017714,1,1,1,0,"test_trial","SS1","pred","grocery store.png",1,1,2
"19/07/2021 19:43:57","19/07/2021 15:43:57",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",29,"Screen 1","response_keyboard",303.710000007413,4,1,1,0,"test_trial","SS1","pred","grocery store.png",2,4,2
"19/07/2021 19:43:58","19/07/2021 15:43:58",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",30,"Screen 1","response_keyboard",262.255000008736,3,1,1,0,"test_trial","SS1","pred","grocery store.png",3,3,2
"19/07/2021 19:43:59","19/07/2021 15:43:59",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",31,"Screen 1","response_keyboard",197.140000003856,4,1,1,0,"test_trial","SS1","pred","grocery store.png",4,4,2
"19/07/2021 19:43:59","19/07/2021 15:43:59",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",32,"Screen 1","response_keyboard",34.5049999887124,2,1,1,0,"test_trial","SS1","pred","grocery store.png",5,2,2
"19/07/2021 19:44:01","19/07/2021 15:44:01",56975,3,4297922,"5c3272172f0f3500010284c0","Chrome 87.0.4280.88","reminder",2,"SS1",33,"Screen 1","response_keyboard",843.894999998156,3,1,1,0,"test_trial","SS1","pred","grocery store.png",6,3,2
"19/07/2021 19:47:57","19/07/2021 14:47:57",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",20,"Screen 1","response_keyboard",292,1,1,1,0,"test_trial","SS6","pred","pet store.png",1,1,1
"19/07/2021 19:47:58","19/07/2021 14:47:57",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",21,"Screen 1","response_keyboard",176,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,1
"19/07/2021 19:47:58","19/07/2021 14:47:58",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",22,"Screen 1","response_keyboard",144,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,1
"19/07/2021 19:47:59","19/07/2021 14:47:59",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",23,"Screen 1","response_keyboard",339,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,1
"19/07/2021 19:48:00","19/07/2021 14:47:59",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",24,"Screen 1","response_keyboard",208,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,1
"19/07/2021 19:48:01","19/07/2021 14:48:00",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",25,"Screen 1","response_keyboard",260,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,1
"19/07/2021 19:48:06","19/07/2021 14:48:05",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",28,"Screen 1","response_keyboard",324,1,1,1,0,"test_trial","SS6","pred","pet store.png",1,1,2
"19/07/2021 19:48:06","19/07/2021 14:48:06",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",29,"Screen 1","response_keyboard",291,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,2
"19/07/2021 19:48:07","19/07/2021 14:48:07",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",30,"Screen 1","response_keyboard",308,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,2
"19/07/2021 19:48:08","19/07/2021 14:48:08",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",31,"Screen 1","response_keyboard",261,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,2
