"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","screen_name","zone_type","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","condition","event_name","seq_pos","correct","test_rep"
"13/04/2021 18:50:56","13/04/2021 13:50:56",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",21,"Screen 1","response_keyboard",662.830000044778,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,1
"13/04/2021 18:50:57","13/04/2021 13:50:57",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",22,"Screen 1","response_keyboard",471.455000108108,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,1
"13/04/2021 18:50:58","13/04/2021 13:50:58",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",23,"Screen 1","response_keyboard",474.625000031665,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,1
"13/04/2021 18:50:59","13/04/2021 13:50:59",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",24,"Screen 1","response_keyboard",488.790000090376,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,1
"13/04/2021 18:51:00","13/04/2021 13:51:00",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",25,"Screen 1","response_keyboard",420.704999938607,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,1
"13/04/2021 18:51:05","13/04/2021 13:51:05",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",28,"Screen 1","response_keyboard",640.915000112727,1,1,1,0,"test_trial","SS6","pred","pet store.png",1,1,2
"13/04/2021 18:51:06","13/04/2021 13:51:06",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",29,"Screen 1","response_keyboard",503.87499993667,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,2
"13/04/2021 18:51:07","13/04/2021 13:51:07",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",30,"Screen 1","response_keyboard",462.455000029877,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,2
"13/04/2021 18:51:08","13/04/2021 13:51:08",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",31,"Screen 1","response_keyboard",428.54500003159,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,2
"13/04/2021 18:51:09","13/04/2021 13:51:09",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",32,"Screen 1","response_keyboard",487.660000100732,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,2
"13/04/2021 18:51:10","13/04/2021 13:51:10",48742,5,3600358,"60284ba64dc0f46ed3e37bb6","Chrome 88.0.4324.192","reminder",5,"SS6",33,"Screen 1","response_keyboard",434.500000206754,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,2
"13/04/2021 19:16:54","13/04/2021 14:16:54",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",20,"Screen 1","response_keyboard",986.045000026934,3,1,1,0,"test_trial","SS8","pred","pet store.png",1,3,1
"13/04/2021 19:16:56","13/04/2021 14:16:55",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",21,"Screen 1","response_keyboard",580.810000072233,2,1,1,0,"test_trial","SS8","pred","pet store.png",2,2,1
"13/04/2021 19:16:57","13/04/2021 14:16:56",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",22,"Screen 1","response_keyboard",539.820000063628,4,1,1,0,"test_trial","SS8","pred","pet store.png",3,4,1
"13/04/2021 19:16:58","13/04/2021 14:16:57",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",23,"Screen 1","response_keyboard",466.710000066087,2,1,1,0,"test_trial","SS8","pred","pet store.png",4,2,1
"13/04/2021 19:16:59","13/04/2021 14:16:59",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",24,"Screen 1","response_keyboard",536.695000017062,1,1,1,0,"test_trial","SS8","pred","pet store.png",5,1,1
"13/04/2021 19:17:00","13/04/2021 14:16:59",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",25,"Screen 1","response_keyboard",408.620000001974,4,1,1,0,"test_trial","SS8","pred","pet store.png",6,4,1
"13/04/2021 19:17:05","13/04/2021 14:17:05",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",28,"Screen 1","response_keyboard",1069.6300000418,3,1,1,0,"test_trial","SS8","pred","pet store.png",1,3,2
"13/04/2021 19:17:06","13/04/2021 14:17:06",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",29,"Screen 1","response_keyboard",463.525000028312,2,1,1,0,"test_trial","SS8","pred","pet store.png",2,2,2
"13/04/2021 19:17:07","13/04/2021 14:17:07",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",30,"Screen 1","response_keyboard",443.450000020675,4,1,1,0,"test_trial","SS8","pred","pet store.png",3,4,2
"13/04/2021 19:17:08","13/04/2021 14:17:08",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",31,"Screen 1","response_keyboard",364.629999967292,2,1,1,0,"test_trial","SS8","pred","pet store.png",4,2,2
"13/04/2021 19:17:09","13/04/2021 14:17:09",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",32,"Screen 1","response_keyboard",378.340000053868,1,1,1,0,"test_trial","SS8","pred","pet store.png",5,1,2
"13/04/2021 19:17:10","13/04/2021 14:17:10",48742,5,3600546,"6057983f31d70d1bd35fb9f1","Chrome 89.0.4389.114","reminder",5,"SS8",33,"Screen 1","response_keyboard",344.350000028498,4,1,1,0,"test_trial","SS8","pred","pet store.png",6,4,2
"13/04/2021 19:20:03","13/04/2021 15:20:03",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",20,"Screen 1","response_keyboard",1225.97500006668,3,1,1,0,"test_trial","SS7","pred","grocery store.png",1,3,1
"13/04/2021 19:20:04","13/04/2021 15:20:04",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",21,"Screen 1","response_keyboard",285.404999973252,2,1,1,0,"test_trial","SS7","pred","grocery store.png",2,2,1
"13/04/2021 19:20:05","13/04/2021 15:20:04",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",22,"Screen 1","response_keyboard",10.3149999631569,4,1,1,0,"test_trial","SS7","pred","grocery store.png",3,4,1
"13/04/2021 19:20:06","13/04/2021 15:20:06",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",23,"Screen 1","response_keyboard",962.635000003502,2,1,1,0,"test_trial","SS7","pred","grocery store.png",4,2,1
"13/04/2021 19:20:07","13/04/2021 15:20:07",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",24,"Screen 1","response_keyboard",360.510000027716,1,1,1,0,"test_trial","SS7","pred","grocery store.png",5,1,1
"13/04/2021 19:20:08","13/04/2021 15:20:07",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",25,"Screen 1","response_keyboard",3.0749998986721,4,1,1,0,"test_trial","SS7","pred","grocery store.png",6,4,1
"13/04/2021 19:20:13","13/04/2021 15:20:13",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",28,"Screen 1","response_keyboard",1061.75999995321,3,1,1,0,"test_trial","SS7","pred","grocery store.png",1,3,2
"13/04/2021 19:20:14","13/04/2021 15:20:13",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",29,"Screen 1","response_keyboard",34.1450000414625,2,1,1,0,"test_trial","SS7","pred","grocery store.png",2,2,2
"13/04/2021 19:20:15","13/04/2021 15:20:14",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",30,"Screen 1","response_keyboard",105.674999998882,4,1,1,0,"test_trial","SS7","pred","grocery store.png",3,4,2
"13/04/2021 19:20:16","13/04/2021 15:20:15",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",31,"Screen 1","response_keyboard",592.160000000149,2,1,1,0,"test_trial","SS7","pred","grocery store.png",4,2,2
"13/04/2021 19:20:16","13/04/2021 15:20:16",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",32,"Screen 1","response_keyboard",97.1549999667332,1,1,1,0,"test_trial","SS7","pred","grocery store.png",5,1,2
"13/04/2021 19:20:17","13/04/2021 15:20:17",48742,5,3600503,"5c0990b854deae0001ac693c","Chrome 89.0.4389.114","reminder",5,"SS7",33,"Screen 1","response_keyboard",101.359999971464,4,1,1,0,"test_trial","SS7","pred","grocery store.png",6,4,2
"13/04/2021 19:25:27","13/04/2021 15:25:27",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",20,"Screen 1","response_keyboard",589.159999974072,1,1,1,0,"test_trial","SS1","pred","grocery store.png",1,1,1
"13/04/2021 19:25:28","13/04/2021 15:25:28",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",21,"Screen 1","response_keyboard",395.034999819472,4,1,1,0,"test_trial","SS1","pred","grocery store.png",2,4,1
"13/04/2021 19:25:29","13/04/2021 15:25:28",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",22,"Screen 1","response_keyboard",185.339999850839,3,1,1,0,"test_trial","SS1","pred","grocery store.png",3,3,1
"13/04/2021 19:25:29","13/04/2021 15:25:29",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",23,"Screen 1","response_keyboard",227.084999904037,4,1,1,0,"test_trial","SS1","pred","grocery store.png",4,4,1
"13/04/2021 19:25:33","13/04/2021 15:25:33",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",24,"Screen 1","response_keyboard",3363.43499994837,2,1,1,0,"test_trial","SS1","pred","grocery store.png",5,2,1
"13/04/2021 19:25:34","13/04/2021 15:25:34",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",25,"Screen 1","response_keyboard",357.605000026524,3,1,1,0,"test_trial","SS1","pred","grocery store.png",6,3,1
"13/04/2021 19:25:39","13/04/2021 15:25:39",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",28,"Screen 1","response_keyboard",498.804999981076,1,1,1,0,"test_trial","SS1","pred","grocery store.png",1,1,2
"13/04/2021 19:25:40","13/04/2021 15:25:40",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",29,"Screen 1","response_keyboard",253.454999998212,4,1,1,0,"test_trial","SS1","pred","grocery store.png",2,4,2
"13/04/2021 19:25:41","13/04/2021 15:25:41",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",30,"Screen 1","response_keyboard",210.055000148714,3,1,1,0,"test_trial","SS1","pred","grocery store.png",3,3,2
"13/04/2021 19:25:41","13/04/2021 15:25:41",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",31,"Screen 1","response_keyboard",207.734999945387,4,1,1,0,"test_trial","SS1","pred","grocery store.png",4,4,2
"13/04/2021 19:25:42","13/04/2021 15:25:42",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",32,"Screen 1","response_keyboard",230.94499995932,2,1,1,0,"test_trial","SS1","pred","grocery store.png",5,2,2
"13/04/2021 19:25:43","13/04/2021 15:25:43",48742,5,3600543,"5e63e793e50a6316a75213c4","Chrome 89.0.4389.114","reminder",5,"SS1",33,"Screen 1","response_keyboard",183.024999918416,3,1,1,0,"test_trial","SS1","pred","grocery store.png",6,3,2
"13/04/2021 21:07:25","13/04/2021 17:07:24",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",20,"Screen 1","response_keyboard",1353.92500000307,1,1,1,0,"test_trial","SS6","pred","pet store.png",1,1,1
"13/04/2021 21:07:25","13/04/2021 17:07:25",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",21,"Screen 1","response_keyboard",414.954999985639,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,1
"13/04/2021 21:07:26","13/04/2021 17:07:26",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",22,"Screen 1","response_keyboard",355.544999998529,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,1
"13/04/2021 21:07:27","13/04/2021 17:07:27",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",23,"Screen 1","response_keyboard",355.029999976978,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,1
"13/04/2021 21:07:28","13/04/2021 17:07:28",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",24,"Screen 1","response_keyboard",251.250000030268,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,1
"13/04/2021 21:07:29","13/04/2021 17:07:29",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",25,"Screen 1","response_keyboard",248.474999971222,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,1
"13/04/2021 21:07:34","13/04/2021 17:07:34",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",28,"Screen 1","response_keyboard",560.534999996889,1,1,1,0,"test_trial","SS6","pred","pet store.png",1,1,2
"13/04/2021 21:07:35","13/04/2021 17:07:35",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",29,"Screen 1","response_keyboard",251.470000017434,4,1,1,0,"test_trial","SS6","pred","pet store.png",2,4,2
"13/04/2021 21:07:36","13/04/2021 17:07:36",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",30,"Screen 1","response_keyboard",572.704999998678,3,1,1,0,"test_trial","SS6","pred","pet store.png",3,3,2
"13/04/2021 21:07:37","13/04/2021 17:07:37",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",31,"Screen 1","response_keyboard",240.664999990258,4,1,1,0,"test_trial","SS6","pred","pet store.png",4,4,2
"13/04/2021 21:07:38","13/04/2021 17:07:37",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",32,"Screen 1","response_keyboard",302.209999994375,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,2
"13/04/2021 21:07:38","13/04/2021 17:07:38",48742,5,3601240,"5e274886bcb84f052bf6858f","Chrome 88.0.4324.182","reminder",5,"SS6",33,"Screen 1","response_keyboard",306.34499998996,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,2
"13/04/2021 21:07:55","13/04/2021 14:07:52",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",20,"Screen 1","response_keyboard",626.18499994278,3,1,1,0,"test_trial","SS4","pred","pet store.png",1,3,1
"13/04/2021 21:07:57","13/04/2021 14:07:53",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",21,"Screen 1","response_keyboard",325.865000020713,2,1,1,0,"test_trial","SS4","pred","pet store.png",2,2,1
"13/04/2021 21:07:57","13/04/2021 14:07:54",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",22,"Screen 1","response_keyboard",241.614999948069,4,1,1,0,"test_trial","SS4","pred","pet store.png",3,4,1
"13/04/2021 21:07:58","13/04/2021 14:07:54",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",23,"Screen 1","response_keyboard",228.000000119209,2,1,1,0,"test_trial","SS4","pred","pet store.png",4,2,1
"13/04/2021 21:07:59","13/04/2021 14:07:55",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",24,"Screen 1","response_keyboard",348.660000134259,1,1,1,0,"test_trial","SS4","pred","pet store.png",5,1,1
"13/04/2021 21:08:00","13/04/2021 14:07:56",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",25,"Screen 1","response_keyboard",179.955000057817,4,1,1,0,"test_trial","SS4","pred","pet store.png",6,4,1
"13/04/2021 21:08:05","13/04/2021 14:08:01",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",28,"Screen 1","response_keyboard",519.79500008747,3,1,1,0,"test_trial","SS4","pred","pet store.png",1,3,2
"13/04/2021 21:08:06","13/04/2021 14:08:02",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",29,"Screen 1","response_keyboard",162.160000065342,2,1,1,0,"test_trial","SS4","pred","pet store.png",2,2,2
"13/04/2021 21:08:07","13/04/2021 14:08:03",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",30,"Screen 1","response_keyboard",156.674999976531,4,1,1,0,"test_trial","SS4","pred","pet store.png",3,4,2
"13/04/2021 21:08:07","13/04/2021 14:08:04",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",31,"Screen 1","response_keyboard",216.789999976754,2,1,1,0,"test_trial","SS4","pred","pet store.png",4,2,2
"13/04/2021 21:08:08","13/04/2021 14:08:05",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",32,"Screen 1","response_keyboard",221.004999941215,1,1,1,0,"test_trial","SS4","pred","pet store.png",5,1,2
"13/04/2021 21:08:09","13/04/2021 14:08:05",48742,5,3601257,"5fdfed60fdb6e68d1e94cdd2","Chrome 89.0.4389.114","reminder",5,"SS4",33,"Screen 1","response_keyboard",180.334999924526,4,1,1,0,"test_trial","SS4","pred","pet store.png",6,4,2
"13/04/2021 21:09:49","13/04/2021 16:09:48",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",20,"Screen 1","response_keyboard",3322.95499998145,1,1,1,0,"test_trial","SS2","pred","pet store.png",1,1,1
"13/04/2021 21:09:52","13/04/2021 16:09:52",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",21,"Screen 1","response_keyboard",2825.81999991089,4,1,1,0,"test_trial","SS2","pred","pet store.png",2,4,1
"13/04/2021 21:09:53","13/04/2021 16:09:53",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",22,"Screen 1","response_keyboard",817.765000043437,3,1,1,0,"test_trial","SS2","pred","pet store.png",3,3,1
"13/04/2021 21:09:55","13/04/2021 16:09:55",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",23,"Screen 1","response_keyboard",1172.64999984764,4,1,1,0,"test_trial","SS2","pred","pet store.png",4,4,1
"13/04/2021 21:09:56","13/04/2021 16:09:56",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",24,"Screen 1","response_keyboard",539.980000117794,2,1,1,0,"test_trial","SS2","pred","pet store.png",5,2,1
"13/04/2021 21:09:57","13/04/2021 16:09:57",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",25,"Screen 1","response_keyboard",579.064999939874,3,1,1,0,"test_trial","SS2","pred","pet store.png",6,3,1
"13/04/2021 21:10:03","13/04/2021 16:10:03",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",28,"Screen 1","response_keyboard",1252.25499994121,1,1,1,0,"test_trial","SS2","pred","pet store.png",1,1,2
"13/04/2021 21:10:04","13/04/2021 16:10:04",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",29,"Screen 1","response_keyboard",307.104999898002,4,1,1,0,"test_trial","SS2","pred","pet store.png",2,4,2
"13/04/2021 21:10:05","13/04/2021 16:10:05",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",30,"Screen 1","response_keyboard",463.505000108853,3,1,1,0,"test_trial","SS2","pred","pet store.png",3,3,2
"13/04/2021 21:10:06","13/04/2021 16:10:06",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",31,"Screen 1","response_keyboard",410.059999907389,4,1,1,0,"test_trial","SS2","pred","pet store.png",4,4,2
"13/04/2021 21:10:07","13/04/2021 16:10:07",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",32,"Screen 1","response_keyboard",464.725000085309,2,1,1,0,"test_trial","SS2","pred","pet store.png",5,2,2
"13/04/2021 21:10:08","13/04/2021 16:10:08",48742,5,3601242,"5f4f12010c816616c12ab29d","Chrome 89.0.4389.114","reminder",5,"SS2",33,"Screen 1","response_keyboard",322.189999977127,3,1,1,0,"test_trial","SS2","pred","pet store.png",6,3,2
"13/04/2021 21:12:07","13/04/2021 14:12:06",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",20,"Screen 1","response_keyboard",697.849999996834,3,1,1,0,"test_trial","SS8","pred","pet store.png",1,3,1
"13/04/2021 21:12:08","13/04/2021 14:12:07",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",21,"Screen 1","response_keyboard",248.200000001816,2,1,1,0,"test_trial","SS8","pred","pet store.png",2,2,1
"13/04/2021 21:12:09","13/04/2021 14:12:07",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",22,"Screen 1","response_keyboard",112.665000007837,4,1,1,0,"test_trial","SS8","pred","pet store.png",3,4,1
"13/04/2021 21:12:09","13/04/2021 14:12:08",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",23,"Screen 1","response_keyboard",70.6650000065565,2,1,1,0,"test_trial","SS8","pred","pet store.png",4,2,1
"13/04/2021 21:12:10","13/04/2021 14:12:08",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",24,"Screen 1","response_keyboard",18.1600000069011,1,1,1,0,"test_trial","SS8","pred","pet store.png",5,1,1
"13/04/2021 21:12:11","13/04/2021 14:12:09",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",25,"Screen 1","response_keyboard",48.4300000098301,4,1,1,0,"test_trial","SS8","pred","pet store.png",6,4,1
"13/04/2021 21:12:16","13/04/2021 14:12:14",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",28,"Screen 1","response_keyboard",619.365000005928,3,1,1,0,"test_trial","SS8","pred","pet store.png",1,3,2
"13/04/2021 21:12:17","13/04/2021 14:12:15",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",29,"Screen 1","response_keyboard",201.0050000099,2,1,1,0,"test_trial","SS8","pred","pet store.png",2,2,2
"13/04/2021 21:12:17","13/04/2021 14:12:16",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",30,"Screen 1","response_keyboard",188.544999997248,4,1,1,0,"test_trial","SS8","pred","pet store.png",3,4,2
"13/04/2021 21:12:18","13/04/2021 14:12:16",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",31,"Screen 1","response_keyboard",134.755000006407,2,1,1,0,"test_trial","SS8","pred","pet store.png",4,2,2
"13/04/2021 21:12:19","13/04/2021 14:12:17",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",32,"Screen 1","response_keyboard",256.519999995362,1,1,1,0,"test_trial","SS8","pred","pet store.png",5,1,2
"13/04/2021 21:12:20","13/04/2021 14:12:18",48742,5,3601309,"5e6f2e0fa2c0564d8816c03d","Chrome 89.0.4389.114","reminder",5,"SS8",33,"Screen 1","response_keyboard",217.120000001159,4,1,1,0,"test_trial","SS8","pred","pet store.png",6,4,2
"13/04/2021 21:16:29","13/04/2021 14:16:29",48742,5,3601295,"6021a1418a2f591e46a92aea","Chrome 89.0.4389.114","reminder",5,"SS5",20,"Screen 1","response_keyboard",511.155000014696,1,1,1,0,"test_trial","SS5","pred","grocery store.png",1,1,1
"13/04/2021 21:16:30","13/04/2021 14:16:30",48742,5,3601295,"6021a1418a2f591e46a92aea","Chrome 89.0.4389.114","reminder",5,"SS5",21,"Screen 1","response_keyboard",335.445000004256,4,1,1,0,"test_trial","SS5","pred","grocery store.png",2,4,1
"13/04/2021 21:16:31","13/04/2021 14:16:31",48742,5,3601295,"6021a1418a2f591e46a92aea","Chrome 89.0.4389.114","reminder",5,"SS5",22,"Screen 1","response_keyboard",140.280000021448,3,1,1,0,"test_trial","SS5","pred","grocery store.png",3,3,1
"13/04/2021 21:16:32","13/04/2021 14:16:32",48742,5,3601295,"6021a1418a2f591e46a92aea","Chrome 89.0.4389.114","reminder",5,"SS5",23,"Screen 1","response_keyboard",43.3600000105798,4,1,1,0,"test_trial","SS5","pred","grocery store.png",4,4,1
"13/04/2021 21:16:32","13/04/2021 14:16:33",48742,5,3601295,"6021a1418a2f591e46a92aea","Chrome 89.0.4389.114","reminder",5,"SS5",24,"Screen 1","response_keyboard",182.595000020228,2,1,1,0,"test_trial","SS5","pred","grocery store.png",5,2,1
"13/04/2021 21:16:33","13/04/2021 14:16:33",48742,5,3601295,"6021a1418a2f591e46a92aea","Chrome 89.0.4389.114","reminder",5,"SS5",25,"Screen 1","response_keyboard",241.32999998983,3,1,1,0,"test_trial","SS5","pred","grocery store.png",6,3,1
"13/04/2021 21:16:39","13/04/2021 14:16:39",48742,5,3601295,"6021a1418a2f591e46a92aea","Chrome 89.0.4389.114","reminder",5,"SS5",28,"Screen 1","response_keyboard",566.794999991544,1,1,1,0,"test_trial","SS5","pred","grocery store.png",1,1,2
