utc_date,local_date,exp_id,exp_ver,id,prolific_id,browser,task,task_ver,gorilla_counterbalance,trial_row,screen_name,zone_type,rt,response,attempt,accuracy,dishonest,display,counterbalance_order,condition,event_name,seq_pos,correct
13/04/2021 18:42:57,13/04/2021 11:42:57,48742,5,3600335,5f6e7ce18d7ea83c39acc2d5,Chrome 89.0.4389.114,reminder,5,SS5,33,Screen 1,response_keyboard,264.30499996058643,3,1,1,0,test_trial,SS5,pred,grocery store.png,6,3
13/04/2021 18:45:30,13/04/2021 14:45:29,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,20,Screen 1,response_keyboard,1094.590000109747,3,1,1,0,test_trial,SS4,pred,pet store.png,1,3
13/04/2021 18:45:31,13/04/2021 14:45:31,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,21,Screen 1,response_keyboard,759.6599999815226,2,1,1,0,test_trial,SS4,pred,pet store.png,2,2
13/04/2021 18:45:32,13/04/2021 14:45:31,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,22,Screen 1,response_keyboard,384.03000007383525,4,1,1,0,test_trial,SS4,pred,pet store.png,3,4
13/04/2021 18:45:33,13/04/2021 14:45:33,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,23,Screen 1,response_keyboard,550.3649997990578,2,1,1,0,test_trial,SS4,pred,pet store.png,4,2
13/04/2021 18:45:34,13/04/2021 14:45:33,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,24,Screen 1,response_keyboard,327.189999865368,1,1,1,0,test_trial,SS4,pred,pet store.png,5,1
13/04/2021 18:45:34,13/04/2021 14:45:34,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,25,Screen 1,response_keyboard,280.62500013038516,4,1,1,0,test_trial,SS4,pred,pet store.png,6,4
13/04/2021 18:45:40,13/04/2021 14:45:39,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,28,Screen 1,response_keyboard,508.3349999040365,3,1,1,0,test_trial,SS4,pred,pet store.png,1,3
13/04/2021 18:45:41,13/04/2021 14:45:40,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,29,Screen 1,response_keyboard,275.1250001601875,2,1,1,0,test_trial,SS4,pred,pet store.png,2,2
13/04/2021 18:45:41,13/04/2021 14:45:41,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,30,Screen 1,response_keyboard,296.36000003665686,4,1,1,0,test_trial,SS4,pred,pet store.png,3,4
13/04/2021 18:45:42,13/04/2021 14:45:42,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,31,Screen 1,response_keyboard,468.44500000588596,2,1,1,0,test_trial,SS4,pred,pet store.png,4,2
13/04/2021 18:45:43,13/04/2021 14:45:43,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,32,Screen 1,response_keyboard,239.15999988093972,1,1,1,0,test_trial,SS4,pred,pet store.png,5,1
13/04/2021 18:45:44,13/04/2021 14:45:43,48742,5,3600368,5e815773285d3883ba2fbbcf,Chrome 89.0.4389.114,reminder,5,SS4,33,Screen 1,response_keyboard,143.87500006705523,4,1,1,0,test_trial,SS4,pred,pet store.png,6,4
13/04/2021 18:45:31,13/04/2021 14:45:29,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,20,Screen 1,response_keyboard,805.2150000003166,3,1,1,0,test_trial,SS4,pred,pet store.png,1,3
13/04/2021 18:45:32,13/04/2021 14:45:30,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,21,Screen 1,response_keyboard,523.6250000016298,2,1,1,0,test_trial,SS4,pred,pet store.png,2,2
13/04/2021 18:45:33,13/04/2021 14:45:31,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,22,Screen 1,response_keyboard,270.9150000009686,4,1,1,0,test_trial,SS4,pred,pet store.png,3,4
13/04/2021 18:45:34,13/04/2021 14:45:32,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,23,Screen 1,response_keyboard,314.4700000011653,1,1,0,0,test_trial,SS4,pred,pet store.png,4,2
13/04/2021 18:45:35,13/04/2021 14:45:33,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,24,Screen 1,response_keyboard,478.01999999865075,2,1,0,0,test_trial,SS4,pred,pet store.png,5,1
13/04/2021 18:45:36,13/04/2021 14:45:34,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,25,Screen 1,response_keyboard,745.2400000001944,4,1,1,0,test_trial,SS4,pred,pet store.png,6,4
13/04/2021 18:45:43,13/04/2021 14:45:40,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,28,Screen 1,response_keyboard,1348.935000001802,3,1,1,0,test_trial,SS4,pred,pet store.png,1,3
13/04/2021 18:45:43,13/04/2021 14:45:41,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,29,Screen 1,response_keyboard,325.15000000057626,2,1,1,0,test_trial,SS4,pred,pet store.png,2,2
13/04/2021 18:45:44,13/04/2021 14:45:42,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,30,Screen 1,response_keyboard,34.79000000152155,4,1,1,0,test_trial,SS4,pred,pet store.png,3,4
13/04/2021 18:45:45,13/04/2021 14:45:43,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,31,Screen 1,response_keyboard,199.6499999986554,2,1,1,0,test_trial,SS4,pred,pet store.png,4,2
13/04/2021 18:45:46,13/04/2021 14:45:43,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,32,Screen 1,response_keyboard,84.28499999718042,1,1,1,0,test_trial,SS4,pred,pet store.png,5,1
13/04/2021 18:45:46,13/04/2021 14:45:44,48742,5,3600351,5fda1e659df7fa12561ec08a,Chrome 89.0.4389.114,reminder,5,SS4,33,Screen 1,response_keyboard,36.090000001422595,4,1,1,0,test_trial,SS4,pred,pet store.png,6,4
13/04/2021 18:47:51,13/04/2021 13:47:52,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,20,Screen 1,response_keyboard,286.69999999692664,3,1,1,0,test_trial,SS7,pred,grocery store.png,1,3
13/04/2021 18:47:52,13/04/2021 13:47:53,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,21,Screen 1,response_keyboard,271.53999998699874,2,1,1,0,test_trial,SS7,pred,grocery store.png,2,2
13/04/2021 18:47:53,13/04/2021 13:47:54,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,22,Screen 1,response_keyboard,405.68999998504296,4,1,1,0,test_trial,SS7,pred,grocery store.png,3,4
13/04/2021 18:47:54,13/04/2021 13:47:55,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,23,Screen 1,response_keyboard,262.55000004312024,2,1,1,0,test_trial,SS7,pred,grocery store.png,4,2
13/04/2021 18:47:54,13/04/2021 13:47:55,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,24,Screen 1,response_keyboard,150.52500000456348,1,1,1,0,test_trial,SS7,pred,grocery store.png,5,1
13/04/2021 18:47:55,13/04/2021 13:47:56,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,25,Screen 1,response_keyboard,59.83499996364117,4,1,1,0,test_trial,SS7,pred,grocery store.png,6,4
13/04/2021 18:48:00,13/04/2021 13:48:01,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,28,Screen 1,response_keyboard,396.0899999947287,3,1,1,0,test_trial,SS7,pred,grocery store.png,1,3
13/04/2021 18:48:01,13/04/2021 13:48:02,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,29,Screen 1,response_keyboard,252.1199999609962,2,1,1,0,test_trial,SS7,pred,grocery store.png,2,2
13/04/2021 18:48:02,13/04/2021 13:48:02,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,30,Screen 1,response_keyboard,165.06999998819083,4,1,1,0,test_trial,SS7,pred,grocery store.png,3,4
13/04/2021 18:48:02,13/04/2021 13:48:03,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,31,Screen 1,response_keyboard,175.249999971129,2,1,1,0,test_trial,SS7,pred,grocery store.png,4,2
13/04/2021 18:48:03,13/04/2021 13:48:04,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,32,Screen 1,response_keyboard,108.53999998653308,1,1,1,0,test_trial,SS7,pred,grocery store.png,5,1
13/04/2021 18:48:04,13/04/2021 13:48:04,48742,5,3600356,5f48734f9e842533dfc67249,Chrome 89.0.4389.114,reminder,5,SS7,33,Screen 1,response_keyboard,58.904999983496964,4,1,1,0,test_trial,SS7,pred,grocery store.png,6,4
13/04/2021 18:50:55,13/04/2021 13:50:54,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,20,Screen 1,response_keyboard,710.9999998938292,1,1,1,0,test_trial,SS6,pred,pet store.png,1,1
13/04/2021 18:50:56,13/04/2021 13:50:56,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,21,Screen 1,response_keyboard,662.830000044778,4,1,1,0,test_trial,SS6,pred,pet store.png,2,4
13/04/2021 18:50:57,13/04/2021 13:50:57,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,22,Screen 1,response_keyboard,471.4550001081079,3,1,1,0,test_trial,SS6,pred,pet store.png,3,3
13/04/2021 18:50:58,13/04/2021 13:50:58,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,23,Screen 1,response_keyboard,474.62500003166497,4,1,1,0,test_trial,SS6,pred,pet store.png,4,4
13/04/2021 18:50:59,13/04/2021 13:50:59,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,24,Screen 1,response_keyboard,488.79000009037554,2,1,1,0,test_trial,SS6,pred,pet store.png,5,2
13/04/2021 18:51:00,13/04/2021 13:51:00,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,25,Screen 1,response_keyboard,420.7049999386072,3,1,1,0,test_trial,SS6,pred,pet store.png,6,3
13/04/2021 18:51:05,13/04/2021 13:51:05,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,28,Screen 1,response_keyboard,640.9150001127273,1,1,1,0,test_trial,SS6,pred,pet store.png,1,1
13/04/2021 18:51:06,13/04/2021 13:51:06,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,29,Screen 1,response_keyboard,503.87499993667006,4,1,1,0,test_trial,SS6,pred,pet store.png,2,4
13/04/2021 18:51:07,13/04/2021 13:51:07,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,30,Screen 1,response_keyboard,462.4550000298768,3,1,1,0,test_trial,SS6,pred,pet store.png,3,3
13/04/2021 18:51:08,13/04/2021 13:51:08,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,31,Screen 1,response_keyboard,428.54500003159046,4,1,1,0,test_trial,SS6,pred,pet store.png,4,4
13/04/2021 18:51:09,13/04/2021 13:51:09,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,32,Screen 1,response_keyboard,487.66000010073185,2,1,1,0,test_trial,SS6,pred,pet store.png,5,2
13/04/2021 18:51:10,13/04/2021 13:51:10,48742,5,3600358,60284ba64dc0f46ed3e37bb6,Chrome 88.0.4324.192,reminder,5,SS6,33,Screen 1,response_keyboard,434.5000002067536,3,1,1,0,test_trial,SS6,pred,pet store.png,6,3
13/04/2021 18:51:47,13/04/2021 14:51:45,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,20,Screen 1,response_keyboard,1843,1,1,1,0,test_trial,SS1,pred,grocery store.png,1,1
13/04/2021 18:51:47,13/04/2021 14:51:46,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,21,Screen 1,response_keyboard,51,4,1,1,0,test_trial,SS1,pred,grocery store.png,2,4
13/04/2021 18:51:49,13/04/2021 14:51:47,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,22,Screen 1,response_keyboard,830,3,1,1,0,test_trial,SS1,pred,grocery store.png,3,3
13/04/2021 18:51:50,13/04/2021 14:51:49,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,23,Screen 1,response_keyboard,988,4,1,1,0,test_trial,SS1,pred,grocery store.png,4,4
13/04/2021 18:51:51,13/04/2021 14:51:50,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,24,Screen 1,response_keyboard,282,2,1,1,0,test_trial,SS1,pred,grocery store.png,5,2
13/04/2021 18:51:52,13/04/2021 14:51:50,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,25,Screen 1,response_keyboard,174,3,1,1,0,test_trial,SS1,pred,grocery store.png,6,3
13/04/2021 18:51:57,13/04/2021 14:51:56,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,28,Screen 1,response_keyboard,545,1,1,1,0,test_trial,SS1,pred,grocery store.png,1,1
13/04/2021 18:51:58,13/04/2021 14:51:56,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,29,Screen 1,response_keyboard,173,4,1,1,0,test_trial,SS1,pred,grocery store.png,2,4
13/04/2021 18:51:59,13/04/2021 14:51:57,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,30,Screen 1,response_keyboard,204,3,1,1,0,test_trial,SS1,pred,grocery store.png,3,3
13/04/2021 18:51:59,13/04/2021 14:51:58,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,31,Screen 1,response_keyboard,171,4,1,1,0,test_trial,SS1,pred,grocery store.png,4,4
13/04/2021 18:52:00,13/04/2021 14:51:59,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,32,Screen 1,response_keyboard,149,2,1,1,0,test_trial,SS1,pred,grocery store.png,5,2
13/04/2021 18:52:01,13/04/2021 14:51:59,48742,5,3600332,58add4364d580c0001e0bf38,Firefox 87.0,reminder,5,SS1,33,Screen 1,response_keyboard,171,3,1,1,0,test_trial,SS1,pred,grocery store.png,6,3
13/04/2021 19:03:13,13/04/2021 14:03:29,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,20,Screen 1,response_keyboard,824,1,1,1,0,test_trial,SS1,pred,grocery store.png,1,1
13/04/2021 19:03:14,13/04/2021 14:03:30,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,21,Screen 1,response_keyboard,448,4,1,1,0,test_trial,SS1,pred,grocery store.png,2,4
13/04/2021 19:03:15,13/04/2021 14:03:31,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,22,Screen 1,response_keyboard,421,3,1,1,0,test_trial,SS1,pred,grocery store.png,3,3
13/04/2021 19:03:16,13/04/2021 14:03:32,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,23,Screen 1,response_keyboard,446,4,1,1,0,test_trial,SS1,pred,grocery store.png,4,4
13/04/2021 19:03:17,13/04/2021 14:03:33,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,24,Screen 1,response_keyboard,4,2,1,1,0,test_trial,SS1,pred,grocery store.png,5,2
13/04/2021 19:03:20,13/04/2021 14:03:36,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,25,Screen 1,response_keyboard,2509,3,1,1,0,test_trial,SS1,pred,grocery store.png,6,3
13/04/2021 19:03:25,13/04/2021 14:03:41,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,28,Screen 1,response_keyboard,797,1,1,1,0,test_trial,SS1,pred,grocery store.png,1,1
13/04/2021 19:03:26,13/04/2021 14:03:42,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,29,Screen 1,response_keyboard,466,4,1,1,0,test_trial,SS1,pred,grocery store.png,2,4
13/04/2021 19:03:28,13/04/2021 14:03:44,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,30,Screen 1,response_keyboard,923,3,1,1,0,test_trial,SS1,pred,grocery store.png,3,3
13/04/2021 19:03:30,13/04/2021 14:03:46,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,31,Screen 1,response_keyboard,1573,4,1,1,0,test_trial,SS1,pred,grocery store.png,4,4
13/04/2021 19:03:31,13/04/2021 14:03:47,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,32,Screen 1,response_keyboard,387,2,1,1,0,test_trial,SS1,pred,grocery store.png,5,2
13/04/2021 19:03:32,13/04/2021 14:03:48,48742,5,3600385,5ffb6a7ad424e65d160a44ea,Firefox 87.0,reminder,5,SS1,33,Screen 1,response_keyboard,756,3,1,1,0,test_trial,SS1,pred,grocery store.png,6,3
13/04/2021 19:07:56,13/04/2021 14:07:56,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,20,Screen 1,response_keyboard,684.4199999977718,3,1,1,0,test_trial,SS3,pred,grocery store.png,1,3
13/04/2021 19:07:57,13/04/2021 14:07:57,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,21,Screen 1,response_keyboard,489.6999999982654,2,1,1,0,test_trial,SS3,pred,grocery store.png,2,2
13/04/2021 19:07:58,13/04/2021 14:07:58,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,22,Screen 1,response_keyboard,437.29999999777647,4,1,1,0,test_trial,SS3,pred,grocery store.png,3,4
13/04/2021 19:07:59,13/04/2021 14:07:59,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,23,Screen 1,response_keyboard,373.79499999951804,2,1,1,0,test_trial,SS3,pred,grocery store.png,4,2
13/04/2021 19:08:00,13/04/2021 14:08:00,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,24,Screen 1,response_keyboard,435.33000000024913,1,1,1,0,test_trial,SS3,pred,grocery store.png,5,1
13/04/2021 19:08:01,13/04/2021 14:08:00,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,25,Screen 1,response_keyboard,415.63000000314787,4,1,1,0,test_trial,SS3,pred,grocery store.png,6,4
13/04/2021 19:08:07,13/04/2021 14:08:07,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,28,Screen 1,response_keyboard,1385.8200000031502,3,1,1,0,test_trial,SS3,pred,grocery store.png,1,3
13/04/2021 19:08:08,13/04/2021 14:08:08,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,29,Screen 1,response_keyboard,555.7400000034249,2,1,1,0,test_trial,SS3,pred,grocery store.png,2,2
13/04/2021 19:08:09,13/04/2021 14:08:09,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,30,Screen 1,response_keyboard,319.8499999998603,4,1,1,0,test_trial,SS3,pred,grocery store.png,3,4
13/04/2021 19:08:10,13/04/2021 14:08:09,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,31,Screen 1,response_keyboard,395.2449999997043,2,1,1,0,test_trial,SS3,pred,grocery store.png,4,2
13/04/2021 19:08:11,13/04/2021 14:08:10,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,32,Screen 1,response_keyboard,348.9499999996042,1,1,1,0,test_trial,SS3,pred,grocery store.png,5,1
13/04/2021 19:08:11,13/04/2021 14:08:11,48742,5,3600469,60117c5b37b7fa080e5efca9,Chrome 89.0.4389.114,reminder,5,SS3,33,Screen 1,response_keyboard,190.50499999866588,4,1,1,0,test_trial,SS3,pred,grocery store.png,6,4
13/04/2021 19:16:54,13/04/2021 14:16:54,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,20,Screen 1,response_keyboard,986.0450000269338,3,1,1,0,test_trial,SS8,pred,pet store.png,1,3
13/04/2021 19:16:56,13/04/2021 14:16:55,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,21,Screen 1,response_keyboard,580.8100000722334,2,1,1,0,test_trial,SS8,pred,pet store.png,2,2
13/04/2021 19:16:57,13/04/2021 14:16:56,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,22,Screen 1,response_keyboard,539.820000063628,4,1,1,0,test_trial,SS8,pred,pet store.png,3,4
13/04/2021 19:16:58,13/04/2021 14:16:57,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,23,Screen 1,response_keyboard,466.71000006608665,2,1,1,0,test_trial,SS8,pred,pet store.png,4,2
13/04/2021 19:16:59,13/04/2021 14:16:59,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,24,Screen 1,response_keyboard,536.6950000170618,1,1,1,0,test_trial,SS8,pred,pet store.png,5,1
13/04/2021 19:17:00,13/04/2021 14:16:59,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,25,Screen 1,response_keyboard,408.6200000019744,4,1,1,0,test_trial,SS8,pred,pet store.png,6,4
13/04/2021 19:17:05,13/04/2021 14:17:05,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,28,Screen 1,response_keyboard,1069.6300000417978,3,1,1,0,test_trial,SS8,pred,pet store.png,1,3
13/04/2021 19:17:06,13/04/2021 14:17:06,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,29,Screen 1,response_keyboard,463.5250000283122,2,1,1,0,test_trial,SS8,pred,pet store.png,2,2
13/04/2021 19:17:07,13/04/2021 14:17:07,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,30,Screen 1,response_keyboard,443.45000002067536,4,1,1,0,test_trial,SS8,pred,pet store.png,3,4
13/04/2021 19:17:08,13/04/2021 14:17:08,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,31,Screen 1,response_keyboard,364.62999996729195,2,1,1,0,test_trial,SS8,pred,pet store.png,4,2
13/04/2021 19:17:09,13/04/2021 14:17:09,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,32,Screen 1,response_keyboard,378.3400000538677,1,1,1,0,test_trial,SS8,pred,pet store.png,5,1
13/04/2021 19:17:10,13/04/2021 14:17:10,48742,5,3600546,6057983f31d70d1bd35fb9f1,Chrome 89.0.4389.114,reminder,5,SS8,33,Screen 1,response_keyboard,344.35000002849847,4,1,1,0,test_trial,SS8,pred,pet store.png,6,4
13/04/2021 19:20:03,13/04/2021 15:20:03,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,20,Screen 1,response_keyboard,1225.9750000666827,3,1,1,0,test_trial,SS7,pred,grocery store.png,1,3
13/04/2021 19:20:04,13/04/2021 15:20:04,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,21,Screen 1,response_keyboard,285.4049999732524,2,1,1,0,test_trial,SS7,pred,grocery store.png,2,2
13/04/2021 19:20:05,13/04/2021 15:20:04,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,22,Screen 1,response_keyboard,10.314999963156879,4,1,1,0,test_trial,SS7,pred,grocery store.png,3,4
13/04/2021 19:20:06,13/04/2021 15:20:06,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,23,Screen 1,response_keyboard,962.6350000035018,2,1,1,0,test_trial,SS7,pred,grocery store.png,4,2
13/04/2021 19:20:07,13/04/2021 15:20:07,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,24,Screen 1,response_keyboard,360.51000002771616,1,1,1,0,test_trial,SS7,pred,grocery store.png,5,1
13/04/2021 19:20:08,13/04/2021 15:20:07,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,25,Screen 1,response_keyboard,3.074999898672104,4,1,1,0,test_trial,SS7,pred,grocery store.png,6,4
13/04/2021 19:20:13,13/04/2021 15:20:13,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,28,Screen 1,response_keyboard,1061.7599999532104,3,1,1,0,test_trial,SS7,pred,grocery store.png,1,3
13/04/2021 19:20:14,13/04/2021 15:20:13,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,29,Screen 1,response_keyboard,34.14500004146248,2,1,1,0,test_trial,SS7,pred,grocery store.png,2,2
13/04/2021 19:20:15,13/04/2021 15:20:14,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,30,Screen 1,response_keyboard,105.67499999888241,4,1,1,0,test_trial,SS7,pred,grocery store.png,3,4
13/04/2021 19:20:16,13/04/2021 15:20:15,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,31,Screen 1,response_keyboard,592.160000000149,2,1,1,0,test_trial,SS7,pred,grocery store.png,4,2
13/04/2021 19:20:16,13/04/2021 15:20:16,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,32,Screen 1,response_keyboard,97.15499996673316,1,1,1,0,test_trial,SS7,pred,grocery store.png,5,1
13/04/2021 19:20:17,13/04/2021 15:20:17,48742,5,3600503,5c0990b854deae0001ac693c,Chrome 89.0.4389.114,reminder,5,SS7,33,Screen 1,response_keyboard,101.35999997146428,4,1,1,0,test_trial,SS7,pred,grocery store.png,6,4
