"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","screen_name","zone_type","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","list","event","condition","event_name","seq_pos","spatial_pos","recon_correct"
"10/02/2021 00:52:49","09/02/2021 16:52:49",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",7,"Screen 1","response_button_image",637.235000031069,"poutine.png",1,1,0,"recon_trial","SS7",1,2,"pred","grocery store.png",4,2,"poutine.png"
"10/02/2021 00:52:50","09/02/2021 16:52:50",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",8,"Screen 1","response_button_image",846.580000128597,"cherries.png",1,1,0,"recon_trial","SS7",1,2,"pred","grocery store.png",5,1,"cherries.png"
"10/02/2021 00:52:51","09/02/2021 16:52:51",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",9,"Screen 1","response_button_image",961.844999808818,"caramelapple.png",1,1,0,"recon_trial","SS7",1,2,"pred","grocery store.png",6,4,"caramelapple.png"
"10/02/2021 00:52:56","09/02/2021 16:52:56",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",25,"Screen 1","response_button_image",4077.70000002347,"pangolin.png",1,0,0,"recon_trial","SS7",3,1,"rand","pet store.png",1,4,"dolphin.png"
"10/02/2021 00:52:58","09/02/2021 16:52:57",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",26,"Screen 1","response_button_image",1006.24499982223,"bettafish.png",1,0,0,"recon_trial","SS7",3,1,"rand","pet store.png",2,2,"pangolin.png"
"10/02/2021 00:53:01","09/02/2021 16:53:01",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",27,"Screen 1","response_button_image",3157.05499984324,"dolphin.png",1,0,0,"recon_trial","SS7",3,1,"rand","pet store.png",3,3,"manatee.png"
"10/02/2021 00:53:02","09/02/2021 16:53:02",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",28,"Screen 1","response_button_image",1198.90000019222,"manatee.png",1,0,0,"recon_trial","SS7",3,1,"rand","pet store.png",4,1,"mantis.png"
"10/02/2021 00:53:03","09/02/2021 16:53:03",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",29,"Screen 1","response_button_image",1148.06000003591,"mantis.png",1,0,0,"recon_trial","SS7",3,1,"rand","pet store.png",5,3,"octopus.png"
"10/02/2021 00:53:04","09/02/2021 16:53:04",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",30,"Screen 1","response_button_image",1029.13499996066,"octopus.png",1,0,0,"recon_trial","SS7",3,1,"rand","pet store.png",6,2,"bettafish.png"
"10/02/2021 00:53:10","09/02/2021 16:53:10",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",11,"Screen 1","response_button_image",5152.77500008233,"bear.png",1,1,0,"recon_trial","SS7",1,4,"rand","pet store.png",1,4,"bear.png"
"10/02/2021 00:53:12","09/02/2021 16:53:11",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",12,"Screen 1","response_button_image",1059.23000001349,"lion.png",1,1,0,"recon_trial","SS7",1,4,"rand","pet store.png",2,2,"lion.png"
"10/02/2021 00:53:13","09/02/2021 16:53:13",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",13,"Screen 1","response_button_image",1133.04500002414,"elephant.png",1,0,0,"recon_trial","SS7",1,4,"rand","pet store.png",3,3,"deer.png"
"10/02/2021 00:53:14","09/02/2021 16:53:14",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",14,"Screen 1","response_button_image",1299.9449998606,"deer.png",1,0,0,"recon_trial","SS7",1,4,"rand","pet store.png",4,1,"crocodile.png"
"10/02/2021 00:53:15","09/02/2021 16:53:15",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",15,"Screen 1","response_button_image",1189.46500006132,"crocodile.png",1,0,0,"recon_trial","SS7",1,4,"rand","pet store.png",5,2,"boar.png"
"10/02/2021 00:53:17","09/02/2021 16:53:16",40999,4,3009698,"5f28ee1e88c26526e92eb8b0","Chrome 87.0.4280.141","final_recon",3,"SS7",16,"Screen 1","response_button_image",1270.93499992043,"boar.png",1,0,0,"recon_trial","SS7",1,4,"rand","pet store.png",6,1,"elephant.png"
"10/02/2021 00:59:02","09/02/2021 19:59:03",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",32,"Screen 1","response_button_image",4031.96500000195,"strawberries.png",1,1,0,"recon_trial","SS3",5,3,"pred","grocery store.png",1,3,"strawberries.png"
"10/02/2021 00:59:04","09/02/2021 19:59:05",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",33,"Screen 1","response_button_image",1849.5000000039,"brusselsprouts.png",1,1,0,"recon_trial","SS3",5,3,"pred","grocery store.png",2,2,"brusselsprouts.png"
"10/02/2021 00:59:05","09/02/2021 19:59:06",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",34,"Screen 1","response_button_image",1132.5399999987,"lemon.png",1,1,0,"recon_trial","SS3",5,3,"pred","grocery store.png",3,4,"lemon.png"
"10/02/2021 00:59:07","09/02/2021 19:59:07",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",35,"Screen 1","response_button_image",1131.094999997,"celery.png",1,0,0,"recon_trial","SS3",5,3,"pred","grocery store.png",4,2,"acornsquash.png"
"10/02/2021 00:59:08","09/02/2021 19:59:08",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",36,"Screen 1","response_button_image",903.759999993781,"acornsquash.png",1,0,0,"recon_trial","SS3",5,3,"pred","grocery store.png",5,1,"celery.png"
"10/02/2021 00:59:08","09/02/2021 19:59:09",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",37,"Screen 1","response_button_image",802.904999996827,"seaweed.png",1,1,0,"recon_trial","SS3",5,3,"pred","grocery store.png",6,4,"seaweed.png"
"10/02/2021 00:59:16","09/02/2021 19:59:15",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",11,"Screen 1","response_button_image",5359.6899999975,"hummingbird.png",1,0,0,"recon_trial","SS3",1,4,"rand","pet store.png",1,2,"snail.png"
"10/02/2021 00:59:17","09/02/2021 19:59:18",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",12,"Screen 1","response_button_image",2379.51999999495,"snail.png",1,0,0,"recon_trial","SS3",1,4,"rand","pet store.png",2,3,"hummingbird.png"
"10/02/2021 00:59:19","09/02/2021 19:59:19",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",13,"Screen 1","response_button_image",1290.41499999585,"panda.png",1,1,0,"recon_trial","SS3",1,4,"rand","pet store.png",3,1,"panda.png"
"10/02/2021 00:59:20","09/02/2021 19:59:20",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",14,"Screen 1","response_button_image",1394.46999999927,"stingray.png",1,1,0,"recon_trial","SS3",1,4,"rand","pet store.png",4,3,"stingray.png"
"10/02/2021 00:59:21","09/02/2021 19:59:22",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",15,"Screen 1","response_button_image",1296.03000000498,"crab.png",1,0,0,"recon_trial","SS3",1,4,"rand","pet store.png",5,4,"sheep.png"
"10/02/2021 00:59:22","09/02/2021 19:59:23",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",16,"Screen 1","response_button_image",1209.30499999668,"sheep.png",1,0,0,"recon_trial","SS3",1,4,"rand","pet store.png",6,1,"crab.png"
"10/02/2021 00:59:26","09/02/2021 19:59:27",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",39,"Screen 1","response_button_image",2878.11999999394,"bat.png",1,1,0,"recon_trial","SS3",5,1,"rand","pet store.png",1,2,"bat.png"
"10/02/2021 00:59:30","09/02/2021 19:59:31",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",40,"Screen 1","response_button_image",3958.98000000307,"cheetah.png",1,1,0,"recon_trial","SS3",5,1,"rand","pet store.png",2,3,"cheetah.png"
"10/02/2021 00:59:32","09/02/2021 19:59:32",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",41,"Screen 1","response_button_image",1594.47499999806,"parrot.png",1,0,0,"recon_trial","SS3",5,1,"rand","pet store.png",3,1,"chameleon.png"
"10/02/2021 00:59:35","09/02/2021 19:59:36",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",42,"Screen 1","response_button_image",3546.47500000283,"frog.png",1,1,0,"recon_trial","SS3",5,1,"rand","pet store.png",4,4,"frog.png"
"10/02/2021 00:59:37","09/02/2021 19:59:37",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",43,"Screen 1","response_button_image",1181.47999999928,"chameleon.png",1,0,0,"recon_trial","SS3",5,1,"rand","pet store.png",5,3,"parrot.png"
"10/02/2021 00:59:38","09/02/2021 19:59:38",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",44,"Screen 1","response_button_image",1346.70499999629,"pug.png",1,1,0,"recon_trial","SS3",5,1,"rand","pet store.png",6,4,"pug.png"
"10/02/2021 00:59:42","09/02/2021 19:59:43",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",4,"Screen 1","response_button_image",3161.20000000228,"rice.png",1,1,0,"recon_trial","SS3",1,3,"pred","grocery store.png",1,3,"rice.png"
"10/02/2021 00:59:45","09/02/2021 19:59:45",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",5,"Screen 1","response_button_image",2360.99000000104,"coconut.png",1,1,0,"recon_trial","SS3",1,3,"pred","grocery store.png",2,2,"coconut.png"
"10/02/2021 00:59:45","09/02/2021 19:59:46",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",6,"Screen 1","response_button_image",817.770000001474,"granola.png",1,1,0,"recon_trial","SS3",1,3,"pred","grocery store.png",3,4,"granola.png"
"10/02/2021 00:59:47","09/02/2021 19:59:47",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",7,"Screen 1","response_button_image",1337.03000000241,"burrito.png",1,1,0,"recon_trial","SS3",1,3,"pred","grocery store.png",4,2,"burrito.png"
"10/02/2021 00:59:48","09/02/2021 19:59:48",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",8,"Screen 1","response_button_image",700.025000005553,"pancakes.png",1,1,0,"recon_trial","SS3",1,3,"pred","grocery store.png",5,1,"pancakes.png"
"10/02/2021 00:59:49","09/02/2021 19:59:49",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",9,"Screen 1","response_button_image",608.169999999518,"cupnoodle.png",1,1,0,"recon_trial","SS3",1,3,"pred","grocery store.png",6,4,"cupnoodle.png"
"10/02/2021 00:59:55","09/02/2021 19:59:56",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",53,"Screen 1","response_button_image",6127.44000000384,"grasshopper.png",1,0,0,"recon_trial","SS3",7,4,"rand","pet store.png",1,4,"mantis.png"
"10/02/2021 01:00:00","09/02/2021 20:00:00",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",54,"Screen 1","response_button_image",4489.5100000067,"tiger.png",1,1,0,"recon_trial","SS3",7,4,"rand","pet store.png",2,3,"tiger.png"
"10/02/2021 01:00:02","09/02/2021 20:00:02",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",55,"Screen 1","response_button_image",1448.63500000065,"mantis.png",1,0,0,"recon_trial","SS3",7,4,"rand","pet store.png",3,1,"donkey.png"
"10/02/2021 01:00:04","09/02/2021 20:00:04",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",56,"Screen 1","response_button_image",2388.63999999739,"donkey.png",1,0,0,"recon_trial","SS3",7,4,"rand","pet store.png",4,2,"goldenretriever.png"
"10/02/2021 01:00:04","09/02/2021 20:00:05",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",57,"Screen 1","response_button_image",746.374999995169,"goldenretriever.png",1,0,0,"recon_trial","SS3",7,4,"rand","pet store.png",5,1,"penguin.png"
"10/02/2021 01:00:05","09/02/2021 20:00:06",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",58,"Screen 1","response_button_image",783.155000004626,"penguin.png",1,0,0,"recon_trial","SS3",7,4,"rand","pet store.png",6,3,"grasshopper.png"
"10/02/2021 01:00:10","09/02/2021 20:00:09",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",18,"Screen 1","response_button_image",2784.95999999723,"mustard.png",1,1,0,"recon_trial","SS3",3,1,"pred","grocery store.png",1,3,"mustard.png"
"10/02/2021 01:00:13","09/02/2021 20:00:14",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",19,"Screen 1","response_button_image",4090.17000000313,"acaibowl.png",1,1,0,"recon_trial","SS3",3,1,"pred","grocery store.png",2,2,"acaibowl.png"
"10/02/2021 01:00:14","09/02/2021 20:00:15",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",20,"Screen 1","response_button_image",999.835000002349,"clams.png",1,1,0,"recon_trial","SS3",3,1,"pred","grocery store.png",3,4,"clams.png"
"10/02/2021 01:00:20","09/02/2021 20:00:20",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",21,"Screen 1","response_button_image",5652.52499999769,"soup.png",1,0,0,"recon_trial","SS3",3,1,"pred","grocery store.png",4,2,"egg.png"
"10/02/2021 01:00:20","09/02/2021 20:00:21",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",22,"Screen 1","response_button_image",450.200000006589,"egg.png",1,0,0,"recon_trial","SS3",3,1,"pred","grocery store.png",5,1,"soup.png"
"10/02/2021 01:00:21","09/02/2021 20:00:21",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",23,"Screen 1","response_button_image",647.684999996272,"muffin.png",1,1,0,"recon_trial","SS3",3,1,"pred","grocery store.png",6,4,"muffin.png"
"10/02/2021 01:00:29","09/02/2021 20:00:29",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",46,"Screen 1","response_button_image",6990.64499999804,"pomegranate.png",1,1,0,"recon_trial","SS3",7,2,"pred","grocery store.png",1,3,"pomegranate.png"
"10/02/2021 01:00:31","09/02/2021 20:00:32",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",47,"Screen 1","response_button_image",2312.72000000172,"salad.png",1,0,0,"recon_trial","SS3",7,2,"pred","grocery store.png",2,2,"cherries.png"
"10/02/2021 01:00:32","09/02/2021 20:00:33",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",48,"Screen 1","response_button_image",1033.68499999488,"poutine.png",1,1,0,"recon_trial","SS3",7,2,"pred","grocery store.png",3,4,"poutine.png"
"10/02/2021 01:00:38","09/02/2021 20:00:39",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",49,"Screen 1","response_button_image",5904.04999999737,"pork.png",1,0,0,"recon_trial","SS3",7,2,"pred","grocery store.png",4,2,"salad.png"
"10/02/2021 01:00:39","09/02/2021 20:00:39",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",50,"Screen 1","response_button_image",628.729999996722,"cherries.png",1,0,0,"recon_trial","SS3",7,2,"pred","grocery store.png",5,1,"pork.png"
"10/02/2021 01:00:40","09/02/2021 20:00:40",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",51,"Screen 1","response_button_image",804.53000000125,"beet.png",1,1,0,"recon_trial","SS3",7,2,"pred","grocery store.png",6,4,"beet.png"
"10/02/2021 01:00:44","09/02/2021 20:00:44",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",25,"Screen 1","response_button_image",3264.49000000139,"dolphin.png",1,1,0,"recon_trial","SS3",3,3,"rand","pet store.png",1,2,"dolphin.png"
"10/02/2021 01:00:45","09/02/2021 20:00:45",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",26,"Screen 1","response_button_image",947.645000000193,"camel.png",1,1,0,"recon_trial","SS3",3,3,"rand","pet store.png",2,3,"camel.png"
"10/02/2021 01:00:46","09/02/2021 20:00:46",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",27,"Screen 1","response_button_image",648.600000000442,"ladybug.png",1,1,0,"recon_trial","SS3",3,3,"rand","pet store.png",3,1,"ladybug.png"
"10/02/2021 01:00:47","09/02/2021 20:00:48",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",28,"Screen 1","response_button_image",1636.80000000022,"lemur.png",1,1,0,"recon_trial","SS3",3,3,"rand","pet store.png",4,4,"lemur.png"
"10/02/2021 01:00:48","09/02/2021 20:00:49",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",29,"Screen 1","response_button_image",815.774999995483,"koala.png",1,1,0,"recon_trial","SS3",3,3,"rand","pet store.png",5,1,"koala.png"
"10/02/2021 01:00:49","09/02/2021 20:00:50",40999,4,3009669,"5c7c73b6f48c6d0001f6f49c","Chrome 88.0.4324.150","final_recon",3,"SS3",30,"Screen 1","response_button_image",908.724999993865,"flamingo.png",1,1,0,"recon_trial","SS3",3,3,"rand","pet store.png",6,3,"flamingo.png"
"10/02/2021 00:59:29","09/02/2021 16:59:31",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",18,"Screen 1","response_button_image",3266.00499998312,"avocado.png",1,1,0,"recon_trial","SS7",3,2,"pred","grocery store.png",1,3,"avocado.png"
"10/02/2021 00:59:31","09/02/2021 16:59:32",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",19,"Screen 1","response_button_image",1705.82500001183,"peaches.png",1,1,0,"recon_trial","SS7",3,2,"pred","grocery store.png",2,2,"peaches.png"
"10/02/2021 00:59:33","09/02/2021 16:59:35",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",20,"Screen 1","response_button_image",2291.96500004036,"coffee.png",1,0,0,"recon_trial","SS7",3,2,"pred","grocery store.png",3,4,"cantaloupe.png"
"10/02/2021 00:59:34","09/02/2021 16:59:35",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",21,"Screen 1","response_button_image",502.630000002682,"cantaloupe.png",1,0,0,"recon_trial","SS7",3,2,"pred","grocery store.png",4,2,"coffee.png"
"10/02/2021 00:59:34","09/02/2021 16:59:36",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",22,"Screen 1","response_button_image",181.035000015981,"cheese.png",1,1,0,"recon_trial","SS7",3,2,"pred","grocery store.png",5,1,"cheese.png"
"10/02/2021 00:59:34","09/02/2021 16:59:36",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",23,"Screen 1","response_button_image",118.615000043064,"icecreamsandwich.png",1,1,0,"recon_trial","SS7",3,2,"pred","grocery store.png",6,4,"icecreamsandwich.png"
"10/02/2021 00:59:40","09/02/2021 16:59:41",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",53,"Screen 1","response_button_image",4271.98000001954,"cuttlefish.png",1,0,0,"recon_trial","SS7",7,2,"rand","pet store.png",1,2,"panther.png"
"10/02/2021 00:59:40","09/02/2021 16:59:41",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",54,"Screen 1","response_button_image",203.520000039134,"walrus.png",1,0,0,"recon_trial","SS7",7,2,"rand","pet store.png",2,4,"cuttlefish.png"
"10/02/2021 00:59:40","09/02/2021 16:59:42",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",55,"Screen 1","response_button_image",379.33999998495,"panther.png",1,0,0,"recon_trial","SS7",7,2,"rand","pet store.png",3,1,"vulture.png"
"10/02/2021 00:59:41","09/02/2021 16:59:42",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",56,"Screen 1","response_button_image",271.064999978989,"donkey.png",1,1,0,"recon_trial","SS7",7,2,"rand","pet store.png",4,3,"donkey.png"
"10/02/2021 00:59:41","09/02/2021 16:59:43",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",57,"Screen 1","response_button_image",119.000000006054,"crab.png",1,1,0,"recon_trial","SS7",7,2,"rand","pet store.png",5,4,"crab.png"
"10/02/2021 00:59:41","09/02/2021 16:59:43",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",58,"Screen 1","response_button_image",127.51500000013,"vulture.png",1,0,0,"recon_trial","SS7",7,2,"rand","pet store.png",6,3,"walrus.png"
"10/02/2021 00:59:47","09/02/2021 16:59:49",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",32,"Screen 1","response_button_image",5127.65999999829,"brusselsprouts.png",1,0,0,"recon_trial","SS7",5,4,"pred","grocery store.png",1,3,"sandwich.png"
"10/02/2021 00:59:49","09/02/2021 16:59:50",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",33,"Screen 1","response_button_image",1135.27999998769,"sandwich.png",1,0,0,"recon_trial","SS7",5,4,"pred","grocery store.png",2,2,"brusselsprouts.png"
"10/02/2021 00:59:49","09/02/2021 16:59:50",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",34,"Screen 1","response_button_image",165.639999962877,"edamame.png",1,0,0,"recon_trial","SS7",5,4,"pred","grocery store.png",3,4,"chocolatemilk.png"
"10/02/2021 00:59:51","09/02/2021 16:59:53",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",35,"Screen 1","response_button_image",2220.38499999326,"chocolatemilk.png",1,0,0,"recon_trial","SS7",5,4,"pred","grocery store.png",4,2,"edamame.png"
"10/02/2021 00:59:51","09/02/2021 16:59:53",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",36,"Screen 1","response_button_image",270.999999949709,"hummus.png",1,1,0,"recon_trial","SS7",5,4,"pred","grocery store.png",5,1,"hummus.png"
"10/02/2021 00:59:52","09/02/2021 16:59:53",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",37,"Screen 1","response_button_image",126.965000003111,"peanutbutter.png",1,1,0,"recon_trial","SS7",5,4,"pred","grocery store.png",6,4,"peanutbutter.png"
"10/02/2021 00:59:54","09/02/2021 16:59:56",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",4,"Screen 1","response_button_image",1565.70499995723,"donut.png",1,1,0,"recon_trial","SS7",1,2,"pred","grocery store.png",1,3,"donut.png"
"10/02/2021 00:59:57","09/02/2021 16:59:59",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",5,"Screen 1","response_button_image",2461.80000004824,"poutine.png",1,0,0,"recon_trial","SS7",1,2,"pred","grocery store.png",2,2,"cake.png"
"10/02/2021 00:59:58","09/02/2021 16:59:59",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",6,"Screen 1","response_button_image",724.984999978915,"starfruit.png",1,1,0,"recon_trial","SS7",1,2,"pred","grocery store.png",3,4,"starfruit.png"
"10/02/2021 00:59:58","09/02/2021 17:00:00",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",7,"Screen 1","response_button_image",591.015000012703,"cake.png",1,0,0,"recon_trial","SS7",1,2,"pred","grocery store.png",4,2,"poutine.png"
"10/02/2021 00:59:59","09/02/2021 17:00:00",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",8,"Screen 1","response_button_image",167.365000001155,"cherries.png",1,1,0,"recon_trial","SS7",1,2,"pred","grocery store.png",5,1,"cherries.png"
"10/02/2021 00:59:59","09/02/2021 17:00:01",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",9,"Screen 1","response_button_image",207.824999990407,"caramelapple.png",1,1,0,"recon_trial","SS7",1,2,"pred","grocery store.png",6,4,"caramelapple.png"
"10/02/2021 01:00:03","09/02/2021 17:00:04",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",25,"Screen 1","response_button_image",2467.83000003779,"dolphin.png",1,1,0,"recon_trial","SS7",3,1,"rand","pet store.png",1,4,"dolphin.png"
"10/02/2021 01:00:06","09/02/2021 17:00:07",40999,4,3009664,"5f4737536bf20b123d695211","Chrome 88.0.4324.146","final_recon",3,"SS7",26,"Screen 1","response_button_image",2962.96999999322,"pangolin.png",1,1,0,"recon_trial","SS7",3,1,"rand","pet store.png",2,2,"pangolin.png"
