utc_date,local_date,exp_id,exp_ver,id,prolific_id,browser,task,task_ver,gorilla_counterbalance,trial_row,rt,response,response_bin,confidence,recog_correct,attempt,accuracy,dishonest,display,counterbalance_order,list,quarter,event,event_name,condition,seq_pos,spatial_pos,recog_block,recog_stim,recog_cond
30/07/2021 14:43:05,30/07/2021 11:43:34,56975,3,4382169,60ff36feac69b28ae50fe0f7,Firefox 87.0,recognition,3,SS2,99,844,def_old,old,high,old,1,1,0,recog_trial,SS2,5,3,4,grocery store.png,rand,3,2,4,cheeseA.png,target
30/07/2021 14:43:07,30/07/2021 11:43:36,56975,3,4382169,60ff36feac69b28ae50fe0f7,Firefox 87.0,recognition,3,SS2,100,1046,def_old,old,high,old,1,1,0,recog_trial,SS2,5,3,4,grocery store.png,rand,2,4,4,artichokeA.png,target
30/07/2021 14:43:09,30/07/2021 11:43:38,56975,3,4382169,60ff36feac69b28ae50fe0f7,Firefox 87.0,recognition,3,SS2,101,1417,def_old,old,high,old,1,1,0,recog_trial,SS2,3,2,4,grocery store.png,rand,1,4,4,cherriesA.png,target
30/07/2021 14:43:11,30/07/2021 11:43:40,56975,3,4382169,60ff36feac69b28ae50fe0f7,Firefox 87.0,recognition,3,SS2,102,728,def_old,old,high,old,1,1,0,recog_trial,SS2,1,1,1,grocery store.png,rand,4,1,4,watermelonA.png,target
30/07/2021 14:40:29,30/07/2021 09:40:29,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,4,2229,maybe_new,new,low,new,1,1,0,recog_trial,SS6,2,1,4,grocery store.png,rand,1,3,1,tomatoA.png,lure
30/07/2021 14:40:31,30/07/2021 09:40:31,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,5,1303,def_old,old,high,old,1,1,0,recog_trial,SS6,7,4,3,pet store.png,pred,5,2,1,donkeyB.png,target
30/07/2021 14:40:33,30/07/2021 09:40:33,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,6,951,def_old,old,high,new,1,0,0,recog_trial,SS6,6,3,2,grocery store.png,rand,5,4,1,mushroomsA.png,lure
30/07/2021 14:40:36,30/07/2021 09:40:36,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,7,1477,maybe_new,new,low,new,1,1,0,recog_trial,SS6,7,4,4,grocery store.png,rand,1,2,1,onionA.png,lure
30/07/2021 14:40:37,30/07/2021 09:40:38,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,8,861,def_old,old,high,old,1,1,0,recog_trial,SS6,8,4,3,grocery store.png,rand,1,3,1,bagelB.png,target
30/07/2021 14:40:40,30/07/2021 09:40:40,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,9,1775,maybe_new,new,low,new,1,1,0,recog_trial,SS6,3,2,1,grocery store.png,rand,1,4,1,eggA.png,lure
30/07/2021 14:40:42,30/07/2021 09:40:42,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,10,988,def_new,new,high,new,1,1,0,recog_trial,SS6,4,2,1,pet store.png,pred,4,4,1,mantisA.png,lure
30/07/2021 14:40:44,30/07/2021 09:40:44,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,11,766,def_old,old,high,old,1,1,0,recog_trial,SS6,5,3,2,grocery store.png,rand,2,1,1,popcornB.png,target
30/07/2021 14:40:46,30/07/2021 09:40:46,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,12,963,def_new,new,high,old,1,0,0,recog_trial,SS6,4,2,3,grocery store.png,rand,2,4,1,coconutB.png,target
30/07/2021 14:40:48,30/07/2021 09:40:49,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,13,1333.0000000000073,def_new,new,high,new,1,1,0,recog_trial,SS6,5,3,4,pet store.png,pred,6,3,1,platypusA.png,lure
30/07/2021 14:40:51,30/07/2021 09:40:51,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,14,1647,maybe_new,new,low,old,1,0,0,recog_trial,SS6,4,2,1,pet store.png,pred,6,3,1,iguanaB.png,target
30/07/2021 14:40:53,30/07/2021 09:40:53,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,15,1004.9999999999927,def_old,old,high,new,1,0,0,recog_trial,SS6,8,4,4,pet store.png,pred,5,2,1,crowA.png,lure
30/07/2021 14:40:55,30/07/2021 09:40:56,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,16,1333,def_new,new,high,new,1,1,0,recog_trial,SS6,6,3,2,grocery store.png,rand,1,2,1,bakedpotatoA.png,lure
30/07/2021 14:40:57,30/07/2021 09:40:57,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,17,709.9999999999927,def_old,old,high,old,1,1,0,recog_trial,SS6,6,3,1,pet store.png,pred,6,3,1,rhinoB.png,target
30/07/2021 14:40:59,30/07/2021 09:40:59,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,18,1086.9999999999927,def_old,old,high,new,1,0,0,recog_trial,SS6,1,1,2,pet store.png,pred,6,3,1,cowA.png,lure
30/07/2021 14:41:01,30/07/2021 09:41:02,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,19,1172.0000000000073,maybe_new,new,low,new,1,1,0,recog_trial,SS6,2,1,2,pet store.png,pred,3,3,1,goatA.png,lure
30/07/2021 14:41:03,30/07/2021 09:41:04,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,20,855,def_old,old,high,old,1,1,0,recog_trial,SS6,1,1,1,grocery store.png,rand,3,4,1,pretzelB.png,target
30/07/2021 14:41:05,30/07/2021 09:41:05,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,21,883,def_old,old,high,old,1,1,0,recog_trial,SS6,3,2,1,grocery store.png,rand,3,3,1,porkB.png,target
30/07/2021 14:41:09,30/07/2021 09:41:08,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,22,1363.9999999999927,maybe_new,new,low,new,1,1,0,recog_trial,SS6,8,4,4,pet store.png,pred,6,3,1,hummingbirdA.png,lure
30/07/2021 14:41:09,30/07/2021 09:41:10,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,23,1010.0000000000073,def_old,old,high,old,1,1,0,recog_trial,SS6,5,3,2,grocery store.png,rand,1,3,1,icecreamsandwichB.png,target
30/07/2021 14:41:11,30/07/2021 09:41:12,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,24,702,def_old,old,high,old,1,1,0,recog_trial,SS6,8,4,4,pet store.png,pred,1,1,1,batB.png,target
30/07/2021 14:41:13,30/07/2021 09:41:13,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,25,685,def_old,old,high,old,1,1,0,recog_trial,SS6,1,1,2,pet store.png,pred,5,2,1,killerwhaleB.png,target
30/07/2021 14:41:15,30/07/2021 09:41:15,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,26,1024.9999999999854,def_new,new,high,new,1,1,0,recog_trial,SS6,4,2,3,grocery store.png,rand,5,4,1,pancakesA.png,lure
30/07/2021 14:41:17,30/07/2021 09:41:17,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,27,759,def_old,old,high,old,1,1,0,recog_trial,SS6,2,1,2,pet store.png,pred,1,1,1,squirrelB.png,target
30/07/2021 14:41:24,30/07/2021 09:41:25,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,29,2308,def_old,old,high,old,1,1,0,recog_trial,SS6,5,3,4,pet store.png,pred,5,2,2,toucanB.png,target
30/07/2021 14:41:26,30/07/2021 09:41:27,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,30,912,maybe_new,new,low,old,1,0,0,recog_trial,SS6,3,2,3,pet store.png,pred,1,1,2,parrotB.png,target
30/07/2021 14:41:29,30/07/2021 09:41:29,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,31,1166,maybe_old,old,low,old,1,1,0,recog_trial,SS6,3,2,1,grocery store.png,rand,5,3,2,garlicB.png,target
30/07/2021 14:41:31,30/07/2021 09:41:31,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,32,1020,def_new,new,high,new,1,1,0,recog_trial,SS6,7,4,4,grocery store.png,rand,2,4,2,cupcakeA.png,lure
30/07/2021 14:41:33,30/07/2021 09:41:33,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,33,1401,maybe_new,new,low,new,1,1,0,recog_trial,SS6,4,2,1,pet store.png,pred,1,1,2,wolfA.png,lure
30/07/2021 14:41:35,30/07/2021 09:41:36,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,34,1063,maybe_new,new,low,new,1,1,0,recog_trial,SS6,7,4,3,pet store.png,pred,1,1,2,boarA.png,lure
30/07/2021 14:41:37,30/07/2021 09:41:37,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,35,794,maybe_new,new,low,new,1,1,0,recog_trial,SS6,6,3,2,grocery store.png,rand,2,1,2,orangeA.png,lure
30/07/2021 14:41:39,30/07/2021 09:41:39,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,36,693.9999999999854,def_old,old,high,old,1,1,0,recog_trial,SS6,5,3,4,pet store.png,pred,4,4,2,mooseB.png,target
30/07/2021 14:41:41,30/07/2021 09:41:41,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,37,1355,maybe_new,new,low,old,1,0,0,recog_trial,SS6,4,2,1,pet store.png,pred,5,2,2,badgerB.png,target
30/07/2021 14:41:43,30/07/2021 09:41:44,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,38,1362.9999999999854,def_old,old,high,new,1,0,0,recog_trial,SS6,2,1,4,grocery store.png,rand,4,1,2,asparagusA.png,lure
30/07/2021 14:41:45,30/07/2021 09:41:46,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,39,1108.9999999999854,maybe_new,new,low,new,1,1,0,recog_trial,SS6,2,1,4,grocery store.png,rand,3,4,2,waffleA.png,lure
30/07/2021 14:41:48,30/07/2021 09:41:48,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,40,799,maybe_new,new,low,old,1,0,0,recog_trial,SS6,7,4,4,grocery store.png,rand,5,3,2,jalapenoB.png,target
30/07/2021 14:41:49,30/07/2021 09:41:49,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,41,680.0000000000146,def_old,old,high,old,1,1,0,recog_trial,SS6,7,4,4,grocery store.png,rand,3,3,2,acaibowlB.png,target
30/07/2021 14:41:51,30/07/2021 09:41:52,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,42,1067,def_old,old,high,old,1,1,0,recog_trial,SS6,7,4,3,pet store.png,pred,4,4,2,catB.png,target
30/07/2021 14:41:53,30/07/2021 09:41:53,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,43,738.9999999999854,def_old,old,high,old,1,1,0,recog_trial,SS6,1,1,1,grocery store.png,rand,1,3,2,sandwichB.png,target
30/07/2021 14:41:55,30/07/2021 09:41:55,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,44,1125.9999999999854,def_new,new,high,new,1,1,0,recog_trial,SS6,1,1,1,grocery store.png,rand,6,2,2,beetA.png,lure
30/07/2021 14:41:57,30/07/2021 09:41:57,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,45,869.9999999999854,def_new,new,high,new,1,1,0,recog_trial,SS6,6,3,1,pet store.png,pred,4,4,2,camelA.png,lure
30/07/2021 14:41:59,30/07/2021 09:41:59,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,46,886,maybe_new,new,low,old,1,0,0,recog_trial,SS6,1,1,2,pet store.png,pred,4,4,2,tigerB.png,target
30/07/2021 14:42:01,30/07/2021 09:42:01,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,47,948,def_old,old,high,old,1,1,0,recog_trial,SS6,6,3,1,pet store.png,pred,1,1,2,pigB.png,target
30/07/2021 14:42:03,30/07/2021 09:42:03,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,48,876,maybe_new,new,low,new,1,1,0,recog_trial,SS6,4,2,3,grocery store.png,rand,3,3,2,cornA.png,lure
30/07/2021 14:42:05,30/07/2021 09:42:06,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,49,1421,def_new,new,high,new,1,1,0,recog_trial,SS6,7,4,3,pet store.png,pred,2,4,2,lemurA.png,lure
30/07/2021 14:42:07,30/07/2021 09:42:08,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,50,1012,def_old,old,high,old,1,1,0,recog_trial,SS6,1,1,2,pet store.png,pred,2,4,2,seahorseB.png,target
30/07/2021 14:42:09,30/07/2021 09:42:09,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,51,817.0000000000146,def_old,old,high,new,1,0,0,recog_trial,SS6,6,3,1,pet store.png,pred,5,2,2,crabA.png,lure
30/07/2021 14:42:11,30/07/2021 09:42:11,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,52,768.9999999999854,def_old,old,high,new,1,0,0,recog_trial,SS6,3,2,1,grocery store.png,rand,2,2,2,raspberriesA.png,lure
30/07/2021 14:42:16,30/07/2021 09:42:16,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,54,783,def_old,old,high,old,1,1,0,recog_trial,SS6,2,1,4,grocery store.png,rand,2,1,3,popcornshrimpB.png,target
30/07/2021 14:42:17,30/07/2021 09:42:18,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,55,715,def_old,old,high,old,1,1,0,recog_trial,SS6,3,2,3,pet store.png,pred,4,4,3,pugB.png,target
30/07/2021 14:42:20,30/07/2021 09:42:21,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,56,1400,def_new,new,high,new,1,1,0,recog_trial,SS6,6,3,2,grocery store.png,rand,3,4,3,avocadoA.png,lure
30/07/2021 14:42:22,30/07/2021 09:42:22,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,57,780,def_old,old,high,new,1,0,0,recog_trial,SS6,1,1,2,pet store.png,pred,1,1,3,chimpA.png,lure
30/07/2021 14:42:24,30/07/2021 09:42:24,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,58,957,maybe_new,new,low,new,1,1,0,recog_trial,SS6,4,2,1,pet store.png,pred,3,3,3,hammerheadsharkA.png,lure
30/07/2021 14:42:26,30/07/2021 09:42:26,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,59,762.9999999999709,def_old,old,high,old,1,1,0,recog_trial,SS6,1,1,2,pet store.png,pred,3,3,3,crocodileB.png,target
30/07/2021 14:42:28,30/07/2021 09:42:28,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,60,1394,def_new,new,high,new,1,1,0,recog_trial,SS6,8,4,3,grocery store.png,rand,4,4,3,milkA.png,lure
30/07/2021 14:42:30,30/07/2021 09:42:30,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,61,952,def_new,new,high,new,1,1,0,recog_trial,SS6,8,4,3,grocery store.png,rand,5,1,3,basilA.png,lure
30/07/2021 14:42:32,30/07/2021 09:42:32,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,62,732,def_new,new,high,old,1,0,0,recog_trial,SS6,8,4,3,grocery store.png,rand,2,4,3,artichokeB.png,target
30/07/2021 14:42:34,30/07/2021 09:42:35,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,63,1575,maybe_old,old,low,new,1,0,0,recog_trial,SS6,2,1,2,pet store.png,pred,5,2,3,snailA.png,lure
30/07/2021 14:42:36,30/07/2021 09:42:37,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,64,734,def_old,old,high,old,1,1,0,recog_trial,SS6,8,4,3,grocery store.png,rand,6,2,3,breadB.png,target
30/07/2021 14:42:38,30/07/2021 09:42:39,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,65,997,def_new,new,high,new,1,1,0,recog_trial,SS6,5,3,4,pet store.png,pred,1,1,3,hermitcrabA.png,lure
30/07/2021 14:42:40,30/07/2021 09:42:41,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,66,983,maybe_new,new,low,old,1,0,0,recog_trial,SS6,2,1,4,grocery store.png,rand,5,2,3,broccoliB.png,target
30/07/2021 14:42:42,30/07/2021 09:42:42,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,67,877,maybe_new,new,low,old,1,0,0,recog_trial,SS6,7,4,4,grocery store.png,rand,4,1,3,lycheeB.png,target
30/07/2021 14:42:44,30/07/2021 09:42:44,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,68,645,def_old,old,high,old,1,1,0,recog_trial,SS6,4,2,1,pet store.png,pred,2,4,3,hippoB.png,target
30/07/2021 14:42:46,30/07/2021 09:42:46,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,69,1067,maybe_old,old,low,new,1,0,0,recog_trial,SS6,8,4,4,pet store.png,pred,4,4,3,cardinalA.png,lure
30/07/2021 14:42:48,30/07/2021 09:42:48,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,70,1032,maybe_new,new,low,old,1,0,0,recog_trial,SS6,6,3,2,grocery store.png,rand,6,1,3,dragonfruitB.png,target
30/07/2021 14:42:50,30/07/2021 09:42:50,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,71,979,maybe_new,new,low,new,1,1,0,recog_trial,SS6,3,2,3,pet store.png,pred,5,2,3,bettafishA.png,lure
30/07/2021 14:42:52,30/07/2021 09:42:52,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,72,767,def_old,old,high,old,1,1,0,recog_trial,SS6,5,3,2,grocery store.png,rand,3,2,3,cheeseB.png,target
30/07/2021 14:42:53,30/07/2021 09:42:54,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,73,890,def_old,old,high,new,1,0,0,recog_trial,SS6,6,3,1,pet store.png,pred,3,3,3,giraffeA.png,lure
30/07/2021 14:42:56,30/07/2021 09:42:56,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,74,1079,def_old,old,high,old,1,1,0,recog_trial,SS6,5,3,2,grocery store.png,rand,5,4,3,ravioliB.png,target
30/07/2021 14:42:57,30/07/2021 09:42:58,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,75,871,def_old,old,high,new,1,0,0,recog_trial,SS6,2,1,2,pet store.png,pred,4,4,3,surgeonfishA.png,lure
30/07/2021 14:42:59,30/07/2021 09:43:00,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,76,708.0000000000291,def_old,old,high,old,1,1,0,recog_trial,SS6,4,2,3,grocery store.png,rand,1,2,3,burgerB.png,target
30/07/2021 14:43:01,30/07/2021 09:43:02,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,77,855,def_old,old,high,new,1,0,0,recog_trial,SS6,3,2,3,pet store.png,pred,2,4,3,ratA.png,lure
30/07/2021 14:43:06,30/07/2021 09:43:07,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,79,1686,maybe_new,new,low,old,1,0,0,recog_trial,SS6,5,3,4,pet store.png,pred,2,4,4,pangolinB.png,target
30/07/2021 14:43:11,30/07/2021 09:43:12,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,80,3691,def_old,old,high,old,1,1,0,recog_trial,SS6,7,4,3,pet store.png,pred,6,3,4,toadB.png,target
30/07/2021 14:43:13,30/07/2021 09:43:14,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,81,1187,maybe_new,new,low,new,1,1,0,recog_trial,SS6,5,3,2,grocery store.png,rand,4,1,4,poutineA.png,lure
30/07/2021 14:43:15,30/07/2021 09:43:16,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,82,816,def_new,new,high,new,1,1,0,recog_trial,SS6,1,1,1,grocery store.png,rand,2,2,4,riceA.png,lure
30/07/2021 14:43:17,30/07/2021 09:43:18,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,83,976.9999999999709,def_old,old,high,old,1,1,0,recog_trial,SS6,2,1,4,grocery store.png,rand,6,4,4,pomegranateB.png,target
30/07/2021 14:43:19,30/07/2021 09:43:19,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,84,633.0000000000291,def_old,old,high,new,1,0,0,recog_trial,SS6,1,1,1,grocery store.png,rand,5,4,4,cinnamonA.png,lure
30/07/2021 14:43:20,30/07/2021 09:43:21,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,85,600,def_old,old,high,old,1,1,0,recog_trial,SS6,6,3,2,grocery store.png,rand,4,3,4,grapesB.png,target
30/07/2021 14:43:22,30/07/2021 09:43:22,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,86,634,def_old,old,high,old,1,1,0,recog_trial,SS6,3,2,1,grocery store.png,rand,6,2,4,brusselsproutsB.png,target
30/07/2021 14:43:24,30/07/2021 09:43:24,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,87,651.9999999999709,def_old,old,high,old,1,1,0,recog_trial,SS6,7,4,3,pet store.png,pred,3,3,4,flamingoB.png,target
30/07/2021 14:43:25,30/07/2021 09:43:26,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,88,634,def_old,old,high,old,1,1,0,recog_trial,SS6,8,4,4,pet store.png,pred,2,4,4,ferretB.png,target
30/07/2021 14:43:27,30/07/2021 09:43:28,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,89,1123.999999999971,def_new,new,high,new,1,1,0,recog_trial,SS6,4,2,3,grocery store.png,rand,4,1,4,chocolateA.png,lure
30/07/2021 14:43:29,30/07/2021 09:43:30,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,90,878,maybe_new,new,low,old,1,0,0,recog_trial,SS6,2,1,2,pet store.png,pred,6,3,4,cheetahB.png,target
30/07/2021 14:43:31,30/07/2021 09:43:32,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,91,871,def_old,old,high,old,1,1,0,recog_trial,SS6,3,2,1,grocery store.png,rand,4,1,4,honeycombB.png,target
30/07/2021 14:43:33,30/07/2021 09:43:34,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,92,911,maybe_new,new,low,new,1,1,0,recog_trial,SS6,8,4,4,pet store.png,pred,3,3,4,squidA.png,lure
30/07/2021 14:43:35,30/07/2021 09:43:36,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,93,874,maybe_old,old,low,new,1,0,0,recog_trial,SS6,3,2,3,pet store.png,pred,6,3,4,sheepA.png,lure
30/07/2021 14:43:37,30/07/2021 09:43:37,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,94,796,def_old,old,high,old,1,1,0,recog_trial,SS6,1,1,1,grocery store.png,rand,4,1,4,caramelappleB.png,target
30/07/2021 14:43:39,30/07/2021 09:43:40,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,95,1406.999999999971,def_new,new,high,new,1,1,0,recog_trial,SS6,4,2,3,grocery store.png,rand,6,1,4,cerealA.png,lure
30/07/2021 14:43:41,30/07/2021 09:43:42,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,96,707,def_new,new,high,new,1,1,0,recog_trial,SS6,5,3,2,grocery store.png,rand,6,2,4,seaweedA.png,lure
30/07/2021 14:43:43,30/07/2021 09:43:43,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,97,867.9999999999709,def_new,new,high,new,1,1,0,recog_trial,SS6,8,4,3,grocery store.png,rand,3,2,4,mustardA.png,lure
30/07/2021 14:43:45,30/07/2021 09:43:45,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,98,736,def_new,new,high,new,1,1,0,recog_trial,SS6,7,4,4,grocery store.png,rand,6,4,4,fortunecookieA.png,lure
30/07/2021 14:43:47,30/07/2021 09:43:47,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,99,801.9999999999709,def_new,new,high,new,1,1,0,recog_trial,SS6,6,3,1,pet store.png,pred,2,4,4,whaleA.png,lure
30/07/2021 14:43:49,30/07/2021 09:43:49,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,100,1048,maybe_new,new,low,new,1,1,0,recog_trial,SS6,2,1,2,pet store.png,pred,2,4,4,bloodhoundA.png,lure
30/07/2021 14:43:50,30/07/2021 09:43:51,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,101,781,def_old,old,high,old,1,1,0,recog_trial,SS6,3,2,3,pet store.png,pred,3,3,4,tortoiseB.png,target
30/07/2021 14:43:52,30/07/2021 09:43:53,56975,3,4382191,60fdd1340f11e171317e7504,Safari 12.0.3,recognition,3,SS6,102,972.0000000000291,def_old,old,high,old,1,1,0,recog_trial,SS6,5,3,4,pet store.png,pred,3,3,4,chameleonB.png,target
30/07/2021 14:40:46,30/07/2021 10:40:46,56975,3,4382111,60fead405d4fefc6731afbcc,Chrome 92.0.4515.107,recognition,3,SS7,4,2671.400000035763,def_old,old,high,old,1,1,0,recog_trial,SS7,8,4,2,grocery store.png,pred,2,2,1,coconutB.png,target
30/07/2021 14:40:49,30/07/2021 10:40:49,56975,3,4382111,60fead405d4fefc6731afbcc,Chrome 92.0.4515.107,recognition,3,SS7,5,1527.5,def_old,old,high,new,1,0,0,recog_trial,SS7,3,2,3,pet store.png,rand,2,1,1,llamaA.png,lure
30/07/2021 14:40:51,30/07/2021 10:40:51,56975,3,4382111,60fead405d4fefc6731afbcc,Chrome 92.0.4515.107,recognition,3,SS7,6,1050.699999988079,def_old,old,high,old,1,1,0,recog_trial,SS7,5,3,1,pet store.png,rand,3,3,1,pelicanB.png,target
